age,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
31,79445.39,80339.389,81120.159,81906.631,82630.744,83434.514,84007.048,84148.785,83590.011,83907.958,84051.473,84194.505,84196.232,81565.591,83158.871,83344.532,83876.304,81428.521,84150.718,83637.825,88335.242,89534.848,89912.429,90320.395,90731.438,91017.303,91302.701,91519.297,91678.967,91915.655,92114.278,92379.606,92664.921,92931.523,93122.187,93401.497,93631.919,93857.265,94088.04,94309.839,94634.484,94862.976,95021.623,95423.217,95647.618,95802.073,95964.361,96106.296,96205.623,96204.123,96274.503,96323.708,96383.454,96420.46,96455.977,96499.821,96529.853,96551.565,96571.822,96602.474,96632.902,96652.189,96665.724,96694.755,96728.713,96840.425,96836.602,96810.551,96833.922
32,79020.922,79929.429,80721.468,81520.76,82255.934,83074.856,83656.993,83803.016,83237.846,83561.331,83711.735,83860.074,83863.934,81198.321,82817.933,83009.864,83552.388,81071.732,83836.783,83319.491,88093.687,89317.648,89705.942,90126.24,90549.836,90843.145,91135.011,91355.606,91517.447,91758.125,91960.575,92230.994,92521.679,92792.502,92983.779,93265.638,93497.363,93722.799,93954.413,94177.227,94508.61,94741.425,94903.623,95314.904,95545.154,95701.377,95866.555,96010.928,96111.141,96105.416,96176.668,96226.252,96286.758,96323.986,96359.77,96404.512,96434.938,96456.738,96477.401,96508.594,96539.82,96559.524,96573.188,96602.784,96637.6,96766.638,96752.832,96721.132,96744.853
33,78589.541,79512.859,80316.436,81128.854,81875.352,82709.759,83301.767,83452.338,82880.972,83209.869,83367.712,83521.522,83527.632,80827.131,82473.236,82671.573,83224.987,80711.51,83519.623,82998.051,87849.507,89098.118,89497.325,89930.177,90366.454,90667.278,90965.694,91190.336,91354.36,91599.095,91805.356,92080.899,92376.981,92652.044,92843.919,93128.381,93361.422,93586.977,93819.448,94043.306,94381.458,94618.589,94784.267,95205.391,95441.542,95599.556,95767.658,95914.502,96015.618,96005.643,96077.781,96127.745,96189.032,96226.484,96262.539,96308.199,96339.026,96360.917,96381.989,96413.731,96445.766,96465.89,96479.684,96509.853,96545.539,96691.951,96667.195,96630.785,96654.861
34,78150.975,79089.394,79904.766,80730.608,81488.682,82338.91,82941.05,83096.358,82518.835,82853.138,83018.802,83178.228,83186.672,80450.96,82123.919,82328.802,82893.3,80346.677,83198.421,82672.581,87602.431,88876.125,89286.458,89732.098,90181.189,90489.601,90794.65,91023.385,91189.6,91438.455,91648.51,91929.203,92230.707,92510.026,92702.477,92989.587,93223.949,93449.64,93682.974,93907.894,94252.844,94494.294,94663.385,95094.517,95336.625,95496.451,95667.517,95816.867,95918.902,95904.631,95977.668,96028.013,96090.1,96127.778,96164.108,96210.703,96241.938,96263.921,96285.409,96317.709,96350.562,96371.111,96385.035,96415.788,96452.355,96616.119,96579.495,96539.338,96563.775
35,77704.238,78658.01,79485.393,80324.923,81094.796,81961.161,82573.659,82733.812,82150.006,82489.832,82663.505,82828.665,82839.494,80067.866,81768.218,81979.791,82555.611,79975.167,82871.44,82341.243,87351.242,88650.589,89072.277,89530.963,89993.037,90309.128,90620.906,90853.785,91022.206,91275.248,91489.101,91774.992,92081.965,92365.571,92558.579,92848.38,93084.064,93309.899,93544.092,93770.086,94121.898,94367.7,94540.187,94981.533,95229.688,95391.362,95565.448,95717.356,95820.328,95801.675,95875.625,95926.355,95989.263,96027.168,96063.779,96111.331,96142.981,96165.06,96186.97,96219.839,96253.527,96274.508,96288.566,96319.914,96357.382,96538.474,96488.981,96446.135,96470.942
36,77247.664,78216.967,79056.51,79909.916,80691.754,81574.522,82197.546,82362.565,81772.222,82117.724,82299.458,82470.446,82483.673,79675.151,81403.554,81621.951,82209.354,79594.167,82536.093,82001.372,87093.703,88419.367,88852.657,89324.673,89799.949,90123.85,90442.48,90679.575,90850.225,91107.535,91325.239,91616.424,91928.963,92216.93,92410.484,92703.03,92940.047,93166.024,93401.073,93628.153,93986.962,94237.202,94413.161,94865.008,95119.378,95282.956,95460.159,95614.708,95718.643,95695.453,95770.345,95821.471,95885.224,95923.362,95960.262,96008.8,96040.878,96063.056,96085.403,96118.859,96153.409,96174.837,96189.032,96220.996,96259.392,96457.791,96394.335,96349.974,96375.162
37,76779.051,77763.95,78615.698,79483.053,80276.936,81176.282,81809.908,81979.719,81382.478,81733.757,81923.522,82100.393,82115.997,79269.434,81026.586,81251.918,81851.158,79200.164,82188.971,81649.503,86826.573,88179.263,88624.405,89110.057,89598.818,89930.708,90256.347,90497.753,90670.674,90932.354,91154.035,91450.681,91768.962,92061.433,92255.546,92550.911,92789.294,93015.41,93251.316,93479.508,93845.558,94100.439,94280.083,94742.838,95003.699,95169.278,95349.751,95507.073,95612.014,95584.044,95659.922,95711.469,95776.102,95814.485,95851.688,95901.253,95933.78,95956.062,95978.868,96012.941,96048.394,96070.295,96084.636,96117.245,96156.614,96372.303,96293.677,96249.12,96274.709
38,76296.086,77296.501,78160.371,79041.595,79847.49,80763.465,81407.64,81582.004,80977.29,81334.405,81531.984,81714.719,81732.604,78846.442,80633.162,80865.496,81476.821,78788.599,81825.779,81281.205,86545.956,87926.461,88383.691,88883.278,89385.855,89725.961,90058.799,90304.636,90479.884,90746.055,90971.929,91274.293,91598.582,91895.783,92090.5,92388.786,92628.599,92854.849,93091.631,93320.978,93694.649,93954.491,94138.206,94612.421,94880.191,95047.913,95231.884,95392.17,95498.184,95465.086,95542.019,95594.031,95659.589,95698.24,95735.769,95786.416,95819.422,95841.817,95865.118,95899.848,95936.267,95958.678,95973.18,96006.475,96046.883,96279.948,96184.678,96141.45,96167.468
39,75796.97,76812.661,77688.429,78583.273,79401.024,80333.529,80988.042,81166.454,80553.282,80916.355,81121.124,81309.581,81329.522,78401.331,80218.74,80458.066,81081.744,78354.089,81441.749,80891.424,86247.977,87657.262,88126.758,88640.533,89157.265,89505.838,89846.075,90096.475,90274.113,90544.908,90775.277,91083.699,91414.352,91716.589,91911.988,92213.327,92454.665,92681.051,92918.743,93149.311,93531.109,93796.375,93984.721,94471.097,94746.334,94916.395,95104.167,95267.676,95374.853,95336.173,95414.256,95466.796,95533.339,95572.29,95610.176,95661.979,95695.504,95718.024,95741.868,95777.309,95814.777,95837.749,95852.431,95886.467,95928.0,96178.793,96064.903,96024.812,96051.299
40,75281.085,76311.665,77198.981,78107.038,78936.368,79885.15,80549.64,80731.334,80108.321,80477.533,80688.463,80882.363,80904.002,77930.522,79780.002,80026.226,80662.524,77892.486,81033.28,80476.273,85929.821,87368.976,87850.825,88378.943,88910.115,89267.387,89615.207,89870.293,90050.374,90325.919,90561.145,90876.026,91213.459,91521.096,91717.28,92021.828,92264.811,92491.337,92729.989,92961.863,93352.389,93623.651,93817.331,94316.689,94600.067,94772.703,94964.646,95131.689,95240.143,95195.343,95274.692,95327.843,95395.44,95434.733,95473.015,95526.06,95560.155,95582.815,95607.26,95643.478,95682.093,95705.689,95720.579,95755.422,95798.183,96067.299,95932.361,95897.463,95924.464
41,74749.609,75794.588,76693.013,77613.773,78454.318,79419.009,80093.008,80277.053,79642.584,80018.103,80233.939,80432.903,80455.794,77433.337,79316.358,79569.314,80218.467,77402.715,80599.513,80034.714,85590.909,87061.017,87555.194,88097.684,88643.46,89009.599,89365.131,89624.991,89807.54,90087.934,90328.387,90650.134,90994.771,91308.183,91505.261,91813.178,92057.932,92284.609,92524.274,92757.547,93157.42,93435.25,93635.026,94148.236,94440.477,94615.949,94812.466,94983.381,95093.236,95041.74,95122.484,95176.333,95245.063,95284.744,95323.466,95377.847,95412.563,95435.383,95460.493,95497.559,95537.428,95561.717,95576.842,95612.563,95656.662,95944.812,95786.159,95758.654,95786.22
42,74205.286,75264.136,76173.208,77106.128,77957.489,78937.662,79620.671,79806.088,79158.499,79540.435,79759.894,79963.494,79987.156,76912.008,78829.988,79089.465,79751.661,76886.843,80142.443,79568.694,85233.102,86735.152,87241.535,87798.303,88358.697,88733.776,89097.076,89361.748,89546.751,89832.052,90078.05,90407.02,90759.229,91078.744,91276.813,91588.243,91834.879,92061.718,92302.446,92537.2,92946.971,93231.935,93438.524,93966.406,94268.188,94446.747,94648.227,94823.342,94934.719,94875.975,94958.239,95012.874,95082.81,95122.925,95162.131,95217.936,95253.327,95276.325,95302.161,95340.142,95381.368,95406.416,95421.805,95458.472,95504.018,95811.882,95626.826,95608.954,95637.136
43,73651.611,74723.834,75643.127,76587.705,77449.506,78444.75,79136.302,79322.132,78659.774,79048.215,79270.071,79477.871,79501.83,76370.34,78324.651,78590.435,79265.852,76348.667,79665.791,79081.938,84860.016,86394.951,86913.367,87484.252,88059.144,88443.144,88814.197,89083.669,89271.08,89561.301,89813.07,90149.522,90509.568,90835.429,91034.554,91349.605,91598.202,91825.208,92067.034,92303.333,92723.416,93015.957,93229.941,93773.182,94085.067,94266.931,94473.708,94653.307,94766.309,94699.846,94783.736,94839.231,94910.439,94951.028,94990.755,95048.06,95084.171,95107.364,95133.98,95172.936,95215.607,95241.469,95257.147,95294.82,95341.903,95670.039,95456.003,95449.986,95478.827
44,73091.545,74176.719,75105.877,76061.701,76933.627,77943.593,78643.293,78828.595,78149.769,78544.88,78767.905,78979.475,79003.257,75811.61,77803.734,78075.634,78764.495,75791.487,79173.031,78577.89,84475.455,86044.312,86574.601,87159.442,87748.638,88141.477,88520.223,88794.451,88984.205,89279.329,89536.988,89881.077,90249.112,90581.463,90781.673,91100.414,91351.012,91578.187,91821.127,92059.006,92489.663,92790.104,93011.898,93571.019,93893.422,94078.761,94291.103,94475.412,94590.121,94515.562,94601.16,94657.575,94730.106,94771.201,94811.478,94870.343,94907.211,94930.614,94958.05,94998.03,95042.214,95068.935,95084.921,95123.649,95172.341,95521.197,95275.661,95283.731,95313.266
45,72526.108,73623.884,74562.618,75529.362,76411.156,77435.575,78143.098,78326.972,77629.972,78032.016,78254.99,78469.93,78493.086,75237.394,77268.897,77546.761,78249.344,75216.987,78665.975,78058.369,84081.521,85685.456,86227.513,86826.2,87429.506,87831.093,88217.467,88496.4,88688.43,88988.431,89252.036,89603.844,89979.952,90318.872,90520.173,90842.644,91095.258,91322.595,91566.652,91806.126,92247.52,92556.118,92786.024,93361.431,93694.666,93883.618,94101.749,94290.958,94407.439,94324.466,94411.842,94469.222,94543.12,94584.746,94625.599,94686.073,94723.726,94747.354,94775.642,94816.687,94862.441,94890.057,94906.368,94946.191,94996.553,95366.56,95086.941,95111.384,95141.642
46,71953.722,73063.795,74011.855,74989.234,75880.679,76919.336,77634.407,77816.053,77099.329,77508.596,77730.41,77948.381,77970.514,74647.242,76719.582,77003.304,77719.893,74624.993,78144.222,77523.103,83677.573,85317.745,85871.533,86484.037,87101.323,87511.603,87905.567,88189.174,88383.428,88688.294,88957.893,89317.501,89701.756,90047.321,90249.714,90575.952,90830.59,91058.079,91303.251,91544.332,91996.622,92313.542,92551.862,93143.961,93488.345,93681.051,93905.201,94099.507,94217.829,94126.108,94215.33,94273.723,94349.033,94391.216,94432.671,94494.803,94533.273,94557.139,94586.315,94628.467,94675.852,94704.399,94721.052,94762.012,94814.108,95205.764,94889.336,94932.518,94963.53
47,71370.035,72492.097,73449.214,74436.926,75337.798,76390.493,77112.846,77291.6,76553.917,76970.632,77190.378,77411.122,77431.916,74038.31,76152.624,76442.127,77172.958,74013.051,77604.707,76969.264,83259.703,84937.118,85502.663,86129.032,86760.269,87179.259,87580.826,87869.111,88065.557,88375.304,88651.014,89018.569,89411.118,89763.466,89966.974,90297.035,90553.729,90781.355,91027.647,91270.359,91733.812,92059.366,92306.531,92915.857,93271.831,93468.472,93698.946,93898.605,94018.857,93917.944,94009.106,94068.577,94145.355,94188.13,94230.219,94294.079,94333.406,94357.524,94387.634,94430.948,94480.043,94509.574,94526.589,94568.742,94622.654,95036.617,94680.441,94744.827,94776.633
48,70768.647,71902.336,72868.182,73865.852,74775.878,75842.376,76571.713,76747.079,75987.643,76411.903,76628.922,76852.275,76871.513,73405.961,75562.869,75858.095,76603.295,73376.992,77042.309,76392.053,82821.398,84536.761,85114.121,85754.456,86399.722,86827.521,87236.762,87529.769,87728.398,88043.075,88325.132,88700.907,89102.022,89461.411,89666.091,90000.078,90258.896,90486.644,90734.077,90978.472,91453.547,91788.219,92044.91,92672.242,93040.476,93241.312,93478.546,93683.926,93806.238,93695.497,93788.734,93849.38,93927.706,93971.123,94013.892,94079.577,94119.82,94144.211,94175.323,94219.878,94270.798,94301.385,94318.794,94362.216,94418.067,94855.437,94455.894,94544.266,94576.921
49,70142.416,71287.299,72261.462,73268.608,74187.446,75267.453,76003.415,76175.048,75393.508,75825.28,76039.12,76264.994,76282.547,72744.613,74944.182,75245.072,76004.637,72711.647,76450.848,75785.602,82354.955,84108.609,84697.845,85352.257,86011.708,86448.492,86865.521,87163.324,87364.139,87683.824,87972.604,88357.019,88767.122,89133.943,89339.902,89677.967,89939.025,90166.879,90415.492,90661.657,91149.042,91493.557,91760.767,92407.182,92788.625,92994.015,93238.603,93450.205,93574.76,93453.32,93548.822,93610.777,93690.759,93734.886,93778.4,93846.046,93887.285,93911.972,93944.182,93990.082,94042.987,94074.733,94092.578,94137.375,94195.329,94657.988,94210.268,94325.917,94359.496
50,69484.784,70640.362,71622.355,72638.404,73565.648,74658.81,75400.976,75568.619,74764.931,75204.091,75414.41,75642.762,75658.552,72048.636,74290.518,74596.996,75370.808,72011.627,75824.187,75143.981,81853.094,83645.092,84246.234,84914.811,85588.636,86034.621,86459.575,86762.266,86965.27,87290.056,87586.067,87979.675,88399.323,88774.097,88981.484,89323.824,89587.283,89815.226,90065.076,90313.13,90813.724,91169.076,91448.094,92114.951,92510.82,92721.216,92973.909,93192.361,93319.388,93186.158,93284.163,93347.599,93429.374,93474.299,93518.639,93588.415,93630.75,93655.765,93689.193,93736.57,93791.66,93824.695,93843.031,93889.334,93949.6,94440.124,93938.6,94085.033,94119.632
51,68791.288,69957.062,70946.388,71970.751,72905.983,74011.943,74759.872,74923.319,74097.573,74543.984,74750.468,74981.281,74995.256,71314.108,73597.78,73909.759,74697.654,71273.102,75158.174,74463.118,81311.191,83141.461,83754.514,84437.313,85125.702,85581.119,86014.134,86321.804,86526.994,86856.973,87160.802,87564.24,87994.074,88377.401,88586.391,88933.234,89199.281,89427.296,89678.452,89928.532,90443.369,90810.555,91102.864,91791.712,92203.402,92419.318,92680.965,92906.982,93036.742,92890.485,92991.267,93056.379,93140.1,93185.924,93231.18,93303.279,93346.826,93372.201,93406.986,93455.989,93513.491,93547.964,93566.852,93614.809,93677.624,94198.928,93638.07,93818.42,93854.147
52,68060.129,69235.695,70231.938,71264.121,72207.002,73325.49,74078.812,74237.889,73390.152,73843.776,74046.092,74279.373,74291.49,70539.715,72864.753,73182.17,73984.022,70494.77,74451.68,73741.849,80728.451,82597.025,83222.014,83919.118,84622.259,85087.335,85528.545,85841.286,86048.656,86383.919,86696.166,87110.08,87550.759,87943.247,88154.02,88505.598,88774.426,89002.499,89255.032,89507.28,90037.408,90417.514,90724.614,91437.029,91865.951,92087.909,92359.363,92593.66,92726.418,92565.893,92669.724,92736.71,92822.531,92869.353,92915.618,92990.236,93035.11,93060.88,93097.158,93147.937,93208.081,93244.138,93263.641,93313.403,93379.003,93933.985,93309.251,93525.684,93562.647
53,67291.809,68476.955,69479.87,70519.591,71469.946,72600.888,73359.394,73513.981,72644.196,73105.201,73302.99,73538.79,73549.023,69726.716,72093.032,72415.886,73231.702,69677.921,73706.571,72981.948,80107.775,82015.017,82652.075,83363.673,84081.802,84556.774,85006.329,85324.239,85533.799,85874.448,86195.659,86620.647,87072.78,87474.99,87687.708,88044.24,88316.025,88544.146,88798.121,89052.665,89599.051,89993.046,90316.288,91053.728,91501.162,91729.638,92011.663,92254.885,92390.877,92214.972,92322.096,92391.13,92479.192,92527.102,92574.459,92651.769,92698.074,92724.27,92762.165,92814.857,92877.847,92915.622,92935.793,92987.496,93056.097,93647.408,92955.559,93209.131,93247.427
54,66487.952,67682.712,68692.281,69739.536,70697.406,71840.981,72604.688,72754.757,71862.743,72331.559,72524.469,72762.913,72771.273,68877.939,71285.868,71614.255,72444.227,68825.502,72926.512,72186.996,79454.151,81400.878,82050.308,82776.786,83510.238,83995.377,84453.472,84776.679,84988.469,85334.628,85665.267,86101.841,86565.961,86978.371,87193.167,87554.846,87829.738,88057.904,88313.377,88570.325,89133.792,89542.495,89882.977,90646.693,91113.702,91349.091,91642.311,91894.986,92034.403,91842.21,91952.824,92024.044,92114.464,92163.534,92212.051,92292.198,92340.019,92366.669,92406.278,92460.994,92526.999,92566.599,92587.483,92641.238,92713.015,93343.126,92581.622,92872.784,92912.495
55,65649.329,66853.955,67870.355,68925.386,69891.007,71047.631,71816.762,71962.376,71047.853,71525.165,71712.852,71954.136,71960.676,67995.316,70445.571,70779.687,71624.177,67939.597,72114.23,71359.659,78771.531,80759.001,81421.296,82163.245,82912.487,83408.127,83875.017,84203.689,84417.79,84769.62,85110.084,85558.69,86035.271,86458.297,86675.278,87042.281,87320.408,87548.623,87805.641,88065.083,88646.343,89070.544,89429.152,90220.223,90707.678,90950.309,91255.228,91517.783,91660.78,91451.565,91565.824,91639.339,91732.213,91782.501,91832.233,91915.333,91964.738,91991.866,92033.268,92090.101,92159.255,92200.765,92222.396,92278.296,92353.391,93024.809,92191.197,92520.205,92561.396
56,64774.375,65989.244,67012.763,68075.949,69049.669,70219.905,70994.802,71136.07,70198.672,70685.365,70867.43,71111.799,71116.591,67077.839,69571.395,69911.5,70770.989,67019.289,71269.262,70499.422,78060.379,80090.195,80765.991,81524.169,82289.801,82796.343,83272.35,83606.696,83823.227,84180.923,84531.6,84992.675,85482.189,85916.236,86135.508,86508.005,86789.494,87017.761,87276.373,87538.393,88138.14,88578.441,88956.014,89775.487,90284.213,90534.402,90851.494,91124.336,91271.056,91044.127,91162.178,91238.087,91333.507,91385.067,91436.068,91522.228,91573.284,91600.913,91644.181,91703.22,91775.649,91819.148,91841.56,91899.692,91978.24,92693.683,91785.383,92152.392,92195.127
57,63858.279,65083.749,66114.654,67186.356,68168.511,69352.932,70133.932,70270.939,69310.241,69807.305,69983.232,70230.934,70234.04,66120.39,68658.295,69004.664,69879.669,66059.459,70386.639,69601.278,77316.141,79390.079,80080.075,80855.325,81638.049,82155.97,82641.468,82981.735,83200.839,83564.623,83925.972,84400.022,84903.012,85348.551,85570.243,85948.428,86233.427,86461.748,86722.01,86986.706,87605.747,88062.926,88460.47,89309.54,89840.5,90098.616,90428.447,90712.058,90862.669,90617.204,90739.22,90817.647,90915.721,90968.616,91020.949,91110.294,91163.078,91191.24,91236.461,91297.809,91373.661,91419.244,91442.479,91502.948,91585.105,92347.671,91361.785,91766.942,91811.296
58,62893.081,64129.353,65167.759,66248.159,67238.953,68438.002,69225.302,69357.98,68373.396,68881.89,69050.861,69302.084,69303.498,65113.232,67696.546,68049.41,68940.421,65050.157,69456.483,68655.247,76529.221,78649.151,79354.033,80147.194,80947.773,81477.617,81973.015,82319.477,82541.308,82911.42,83284.039,83771.711,84288.862,84746.503,84970.791,85354.9,85643.601,85871.971,86133.955,86401.454,87040.833,87515.949,87934.855,88815.051,89369.531,89636.069,89979.412,90274.45,90429.184,90164.062,90290.283,90371.399,90472.27,90526.594,90580.343,90673.041,90727.657,90756.394,90803.688,90867.487,90946.964,90994.764,91018.881,91081.826,91167.805,91981.178,90914.282,91357.803,91403.88
59,61868.87,63115.881,64161.652,65250.641,66250.052,67463.934,68257.482,68385.476,67376.086,67897.144,68057.837,68312.631,68312.21,64043.138,66672.971,67032.463,67939.913,63977.68,68465.269,67647.583,75686.558,77854.45,78574.821,79386.651,80205.861,80748.215,81253.937,81606.88,81831.585,82208.27,82592.938,83095.054,83627.234,84097.761,84324.886,84715.206,85007.86,85236.261,85500.06,85770.526,86431.597,86926.06,87368.23,88281.539,88861.275,89136.901,89494.817,89802.182,89961.355,89675.037,89805.795,89889.846,89993.703,90049.583,90104.866,90201.145,90257.737,90287.103,90336.641,90403.079,90486.46,90536.66,90561.742,90627.353,90717.445,91586.038,90434.077,90916.255,90964.198
60,60775.254,62032.609,63085.309,64182.42,65190.141,66418.756,67218.197,67340.849,66305.468,66840.218,66990.827,67249.088,67246.549,62896.279,65573.613,65939.739,66863.943,62827.71,67398.555,66563.671,74773.702,76991.483,77727.801,78558.912,79397.475,79952.94,80469.39,80829.09,81056.791,81440.279,81837.955,82355.523,82903.78,83388.157,83618.42,84015.291,84312.203,84540.607,84806.329,85079.964,85764.408,86280.098,86747.989,87696.885,88304.103,88589.674,88963.536,89284.39,89448.416,89138.907,89274.636,89361.94,89469.029,89526.631,89583.599,89683.755,89742.509,89772.57,89824.573,89893.897,89981.543,90034.382,90060.537,90129.057,90223.641,91152.519,89910.985,90432.112,90482.102
61,59603.157,60870.131,61929.024,63033.443,64048.889,65291.812,66096.511,66212.961,65150.352,65699.811,65838.243,66099.741,66094.709,61661.225,64386.639,64759.276,65700.358,61588.507,66243.97,65391.121,73777.487,76046.83,76799.38,77650.194,78508.717,79077.858,79605.383,79972.083,80202.865,80593.351,81005.13,81539.292,82104.806,82604.139,82837.886,83241.686,83543.202,83771.563,84039.323,84316.361,85026.118,85565.06,86061.609,87048.997,87686.369,87982.912,88374.374,88710.118,88879.501,88544.383,88685.609,88776.557,88887.168,88946.694,89005.529,89109.921,89171.06,89201.896,89256.632,89329.136,89421.488,89477.257,89504.613,89576.337,89675.874,90670.547,89334.773,89895.03,89947.286
62,58345.923,59621.507,60685.615,61796.244,62818.597,64075.126,64884.226,64993.532,63902.616,64467.629,64591.711,64856.137,64848.209,60330.344,63103.822,63482.734,64440.603,60252.347,64992.791,64121.336,72687.827,75010.012,75778.909,76649.658,77528.581,78111.887,78650.749,79024.637,79258.537,79656.165,80083.203,80635.161,81219.167,81734.627,81972.226,82383.341,82689.823,82918.079,83187.987,83468.672,84205.831,84770.242,85298.685,86327.728,86998.229,87306.885,87717.789,88069.979,88245.287,87881.853,88029.164,88124.19,88238.644,88300.318,88361.223,88470.259,88534.033,88565.722,88623.492,88699.503,88797.061,88856.086,88884.783,88960.037,89065.047,90131.278,88696.695,89296.038,89350.799
63,56999.407,58282.385,59350.562,60466.119,61494.394,62763.618,63576.12,63677.307,62557.164,63138.444,63245.988,63512.977,63501.739,58899.125,61720.117,62104.982,63079.363,58814.678,63639.57,62748.998,71498.124,73874.127,74659.353,75550.114,76449.692,77047.551,77597.912,77979.114,78216.125,78620.978,79064.412,79635.347,80239.051,80771.802,81013.613,81432.413,81744.208,81972.282,82244.431,82529.002,83295.673,83887.793,84451.468,85525.4,86232.142,86554.095,86986.354,87356.609,87538.442,87143.849,87297.862,87397.419,87516.048,87580.101,87643.287,87757.401,87824.069,87856.685,87917.804,87997.664,88100.96,88163.583,88193.756,88272.882,88383.918,89527.616,87990.168,88627.951,88685.464
64,55561.424,56850.447,57921.45,59040.556,60073.676,61354.55,62169.379,62261.41,61111.124,61709.37,61798.093,62067.216,62052.23,57364.855,60232.513,60622.945,61613.461,57272.672,62181.002,61270.834,70204.71,72635.442,73436.902,74347.661,75267.984,75880.682,76442.612,76831.193,77071.273,77483.375,77944.263,78535.27,79159.786,79710.922,79957.279,80384.089,80701.514,80929.312,81203.769,81492.441,82290.654,82912.595,83514.764,84636.725,85382.803,85719.205,86174.705,86564.618,86753.583,86324.995,86486.317,86590.853,86713.979,86780.638,86846.313,86965.948,87035.767,87069.369,87134.147,87218.197,87327.769,87394.329,87426.107,87509.444,87627.066,88854.373,87210.877,87885.345,87945.845
65,54030.416,55324.028,56396.541,57517.76,58554.579,59845.952,60661.995,60743.842,59562.604,60178.525,60246.12,60516.917,60497.755,55726.196,58639.292,59034.86,60041.027,55625.017,60615.148,59685.008,68805.08,71291.38,72108.938,73039.633,73980.659,74608.395,75181.888,75577.866,75820.946,76240.269,76719.567,77331.63,77977.957,78548.481,78799.684,79234.782,79558.11,79785.523,80062.329,80355.286,81186.953,81840.791,82484.57,83657.522,84445.944,84797.861,85278.405,85689.501,85886.192,85420.852,85590.068,85700.015,85827.94,85897.422,85965.785,86091.379,86164.593,86199.228,86267.964,86356.529,86472.912,86543.739,86577.231,86665.105,86789.867,88107.324,86355.34,87063.562,87127.27
66,52404.354,53700.957,54773.566,55895.372,56934.649,58235.238,59051.346,59122.118,57909.56,58543.786,58588.109,58860.144,58836.459,53982.711,56939.259,57339.498,58360.635,53871.596,58940.581,57990.422,67296.13,69838.487,70671.967,71622.489,72584.063,73226.963,73811.955,74215.306,74461.29,74887.761,75386.339,76020.343,76689.376,77280.211,77536.535,77980.147,78309.618,78536.516,78815.687,79113.085,79980.021,80667.587,81356.0,82582.77,83416.486,83784.872,84292.199,84725.954,84930.956,84426.163,84603.84,84719.614,84852.626,84925.138,84996.385,85128.371,85205.22,85240.917,85313.901,85407.302,85531.026,85606.443,85641.746,85734.476,85866.93,87281.574,85419.045,86157.188,86224.311
67,50680.117,51977.892,53049.001,54169.687,55210.008,56518.306,57333.239,57392.278,56148.792,56801.733,56820.968,57093.853,57065.426,52133.765,55130.589,55534.979,56570.083,52012.308,57155.123,56185.432,65672.672,68270.862,69119.986,70090.118,71071.961,71730.075,72326.442,72737.098,72985.856,73419.348,73938.019,74594.78,75287.339,75899.355,76161.06,76613.37,76949.199,77175.429,77456.961,77758.935,78662.91,79385.992,80122.084,81405.45,82287.438,82673.135,83208.978,83666.865,83880.769,83333.795,83520.497,83642.519,83780.899,83856.649,83930.972,84069.791,84150.512,84187.292,84264.819,84363.375,84494.981,84575.315,84612.52,84710.427,84851.133,86370.56,84395.52,85159.116,85229.858
68,48853.553,50150.332,51218.058,52335.611,53375.279,54689.421,55501.702,55548.23,54274.347,54946.187,54938.435,55211.649,55178.211,50173.965,53207.109,53614.981,54662.762,50041.576,55251.929,54263.317,63926.287,66579.703,67443.99,68433.293,69434.94,70108.212,70715.747,71133.575,71384.912,71825.23,72364.773,73045.055,73761.912,74395.953,74663.288,75124.445,75466.827,75692.204,75976.079,76282.74,77225.529,77986.003,78772.939,80115.767,81049.123,81452.898,82019.055,82502.613,82726.031,82134.023,82330.334,82459.042,82603.083,82682.286,82759.887,82905.997,82990.839,83028.718,83111.096,83215.142,83355.198,83440.793,83479.995,83583.413,83732.962,85365.51,83276.705,84059.89,84134.464
69,46920.933,48214.072,49276.147,50388.13,51425.066,52742.685,53550.449,53583.174,52278.876,52969.57,52932.409,53205.086,53166.118,48094.339,51159.503,51569.934,52628.845,47949.457,53220.638,52213.391,62046.643,64754.674,65633.323,66640.993,67661.699,68349.897,68968.267,69393.033,69646.658,70093.516,70654.645,71359.153,72101.017,72757.883,73031.075,73501.186,73850.286,74074.584,74360.768,74672.195,75655.571,76455.348,77296.443,78701.748,79689.719,80112.32,80710.705,81221.576,81455.155,80815.069,81021.603,81157.463,81307.474,81390.362,81471.456,81625.338,81714.567,81753.568,81841.126,81951.02,82100.13,82191.352,82232.652,82341.941,82500.964,84255.983,82054.078,82848.146,82926.782
