age,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
32,0.00541554,0.00517057,0.00497856,0.00477063,0.00459192,0.00436229,0.00421554,0.00415532,0.00425874,0.00417697,0.00408355,0.00401201,0.00398562,0.00454551,0.00413824,0.00405235,0.00389667,0.00442001,0.0037628,0.00383797,0.00275737,0.00244561,0.0023145,0.00216567,0.00201618,0.0019273,0.00184969,0.00180117,0.00177418,0.00172566,0.0016803,0.00161996,0.00155664,0.00150647,0.00149683,0.00146466,0.00144699,0.00144237,0.00142975,0.00141541,0.00133894,0.00129,0.00125074,0.00114287,0.0010786,0.00105824,0.00102608,0.00099897,0.00098861,0.00103274,0.00102283,0.00101835,0.0010097,0.00100699,0.00100383,0.00099394,0.0009895,0.00098835,0.00098391,0.00097794,0.0009693,0.00096477,0.00096329,0.0009571,0.00094782,0.00076689,0.00087562,0.00092938,0.0009255
33,0.00553281,0.0052804,0.00508223,0.00486765,0.00468337,0.00444685,0.00429512,0.0042315,0.00433465,0.00425299,0.00415274,0.00407865,0.0040508,0.00461841,0.00420346,0.00411506,0.00395584,0.00448643,0.00381775,0.00389288,0.00279402,0.0024762,0.00234207,0.00218996,0.00203837,0.00194835,0.00186951,0.00182028,0.00179307,0.00174365,0.00169833,0.00163749,0.0015737,0.0015232,0.0015137,0.00148087,0.00146304,0.00145812,0.00144531,0.00143064,0.00135368,0.00130475,0.00126617,0.00115638,0.00109144,0.00107081,0.00103821,0.00101069,0.00100013,0.00104467,0.0010346,0.0010301,0.00102123,0.00101849,0.00101527,0.00100517,0.00100066,0.00099948,0.00099498,0.00098892,0.00098016,0.00097559,0.00097409,0.0009678,0.00095838,0.00077736,0.00089539,0.0009397,0.00093576
34,0.00565969,0.00539984,0.0051956,0.00497438,0.00478454,0.00454097,0.00438435,0.00431825,0.00442341,0.00433986,0.00423537,0.00415895,0.00413007,0.00471154,0.00428574,0.00419468,0.00403108,0.00457466,0.00388888,0.00396551,0.00283895,0.00251317,0.00237578,0.00222011,0.00206615,0.00197484,0.00189468,0.00184471,0.00181725,0.00176691,0.00172154,0.00166009,0.00159572,0.00154481,0.00153551,0.00150206,0.00148413,0.00147901,0.00146612,0.00145123,0.00137359,0.00132428,0.00128613,0.00117415,0.00110835,0.00108738,0.00105424,0.00102623,0.00101548,0.00106073,0.0010505,0.00104597,0.00103687,0.00103412,0.00103084,0.00102052,0.00101592,0.00101471,0.00101015,0.00100397,0.00099507,0.00099042,0.00098892,0.0009825,0.00097292,0.00079179,0.00091993,0.00095392,0.0009499
35,0.00580617,0.00553916,0.00532918,0.00510161,0.00490644,0.00465587,0.00449465,0.00442699,0.00453612,0.00444954,0.00434266,0.00426412,0.00423459,0.00483516,0.00439582,0.00430201,0.00413331,0.00469474,0.00398704,0.00406645,0.00290412,0.00256864,0.00242765,0.00226798,0.00211103,0.00201801,0.00193622,0.00188531,0.0018575,0.00180608,0.00176023,0.00169775,0.00163234,0.00158066,0.00157145,0.00153731,0.0015192,0.00151397,0.00150103,0.00148591,0.00140698,0.00135694,0.00131845,0.00120353,0.00113626,0.00111475,0.00108073,0.00105197,0.00104096,0.0010875,0.00107703,0.00107241,0.00106305,0.00106025,0.00105689,0.00104629,0.00104157,0.00104032,0.00103564,0.0010293,0.00102016,0.00101539,0.00101385,0.00100725,0.00099741,0.00081615,0.00095535,0.0009779,0.00097377
36,0.00598056,0.00570703,0.00549195,0.00525876,0.00505872,0.00480148,0.00463623,0.004568,0.00468285,0.0045931,0.00448501,0.00440459,0.00437482,0.0049989,0.00454391,0.00444735,0.00427307,0.00485636,0.00412283,0.0042061,0.00300137,0.00265476,0.00250982,0.00234565,0.00218482,0.00208947,0.00200559,0.0019534,0.00192502,0.00187224,0.00182516,0.0017609,0.00169365,0.00164051,0.00163118,0.0015961,0.00157758,0.00157225,0.00155915,0.00154368,0.00146239,0.00141073,0.00137063,0.00125162,0.00118184,0.00115943,0.001124,0.00109403,0.00108261,0.00113128,0.00112039,0.00111558,0.00110587,0.00110296,0.00109947,0.00108847,0.00108356,0.00108226,0.00107738,0.00107077,0.00106125,0.00105627,0.00105465,0.00104778,0.00103753,0.00085608,0.00100745,0.00101719,0.00101289
37,0.00618972,0.00591079,0.00569159,0.00545398,0.00524982,0.00498669,0.00481835,0.00475068,0.0048728,0.00478086,0.00467213,0.0045902,0.00456064,0.00521193,0.00473977,0.00464068,0.0044606,0.00506901,0.00430669,0.00439478,0.00314259,0.00278383,0.0026347,0.00246558,0.00229987,0.00220139,0.00211481,0.00206092,0.00203168,0.00197715,0.00192778,0.00186065,0.00179043,0.00173483,0.00172496,0.00168853,0.00166922,0.0016637,0.00165024,0.00163415,0.00154895,0.00149397,0.00145047,0.00132574,0.00125197,0.00122815,0.00119055,0.00115872,0.00114664,0.00119852,0.00118697,0.00118175,0.00117157,0.00116845,0.00116474,0.00115318,0.00114798,0.00114659,0.00114138,0.00113438,0.00112428,0.00111895,0.0011172,0.00110994,0.00109907,0.0009173,0.00108214,0.00107744,0.00107287
38,0.00643137,0.00614843,0.00592635,0.00568585,0.00547859,0.00521068,0.00504064,0.00497623,0.00511027,0.00501566,0.00490998,0.00482765,0.00479959,0.00548963,0.00499545,0.00489432,0.0047077,0.00535185,0.00455138,0.00464761,0.00333203,0.00295845,0.00280517,0.00263099,0.00245968,0.00235741,0.00226765,0.00221169,0.00218134,0.00212473,0.00207192,0.00200077,0.00192638,0.00186722,0.00185638,0.00181813,0.00179755,0.00179174,0.00177763,0.00176059,0.00166986,0.0016105,0.00156157,0.0014293,0.00134986,0.00132404,0.00128336,0.00124893,0.00123591,0.00129217,0.00127965,0.00127381,0.00126299,0.00125954,0.00125551,0.0012432,0.00123759,0.00123607,0.00123039,0.00122284,0.00121193,0.0012061,0.00120415,0.00119633,0.00118462,0.00100028,0.0011831,0.00116118,0.00115622
39,0.00669611,0.00641078,0.00618724,0.0059456,0.00573645,0.00546522,0.00529521,0.00523774,0.00539021,0.00529133,0.00519469,0.00511362,0.00508893,0.00583388,0.00531105,0.00520866,0.00501453,0.0057094,0.00485796,0.00496713,0.00356628,0.00317454,0.00301764,0.00283887,0.0026618,0.00255543,0.00246228,0.00240404,0.00237249,0.00231358,0.00225631,0.00218007,0.0021004,0.00203669,0.00202443,0.00198391,0.00196163,0.00195537,0.00194034,0.001922,0.00182423,0.00175827,0.00170203,0.00156046,0.0014738,0.00144538,0.00140076,0.00136301,0.00134874,0.00141048,0.00139671,0.00139002,0.0013784,0.00137451,0.00137004,0.00135679,0.00135065,0.00134895,0.00134267,0.00133443,0.00132248,0.00131601,0.00131379,0.00130528,0.00129249,0.00110217,0.00130904,0.00126673,0.00126128
40,0.00696356,0.00667739,0.00645372,0.00621256,0.00600271,0.00572967,0.00556123,0.00551348,0.00568884,0.00558528,0.0055017,0.00542331,0.00540344,0.00621367,0.00565846,0.00555569,0.00535382,0.00610905,0.00519907,0.00532461,0.00382554,0.00341428,0.00325475,0.00307245,0.00289035,0.00278014,0.00268382,0.00262344,0.00259082,0.00252967,0.00246736,0.00238543,0.00229988,0.00223104,0.0022171,0.002174,0.00214975,0.00214292,0.00212677,0.00210691,0.00200121,0.00192824,0.00186336,0.00171124,0.00161624,0.00158477,0.00153555,0.00149394,0.00147819,0.00154619,0.00153095,0.00152324,0.0015107,0.00150626,0.00150128,0.00148696,0.0014802,0.00147828,0.00147128,0.00146224,0.00144911,0.00144187,0.00143934,0.00143002,0.00141599,0.0012177,0.00145239,0.00138753,0.00138152
41,0.0072071,0.00692124,0.00669834,0.00645873,0.0062491,0.0059755,0.00580962,0.00577315,0.00597357,0.0058658,0.00579709,0.0057224,0.00570819,0.00658805,0.00599945,0.00589703,0.00568774,0.00650743,0.00553647,0.00568019,0.00407865,0.0036482,0.00348728,0.00330291,0.00311731,0.00300417,0.00290539,0.00284334,0.00281005,0.00274703,0.00267988,0.00259244,0.00250121,0.00242738,0.00241179,0.00236615,0.00233995,0.00233251,0.00231522,0.00229383,0.0021804,0.00210063,0.00202695,0.00186416,0.00176072,0.00172609,0.00167213,0.00162655,0.00160927,0.00168365,0.00166686,0.0016581,0.00164461,0.0016396,0.00163408,0.00161866,0.00161126,0.00160911,0.00160138,0.00159151,0.00157715,0.00156914,0.00156627,0.00155613,0.00154083,0.00133403,0.00159808,0.0015096,0.00150299
42,0.00741076,0.00712572,0.00690391,0.00666619,0.00645722,0.00618367,0.0060206,0.00599551,0.00622068,0.00610968,0.00605526,0.0059846,0.00597618,0.00692378,0.00630327,0.00620153,0.00598544,0.00686792,0.0058384,0.0060002,0.00430021,0.00385211,0.00369079,0.00350557,0.00331826,0.00320335,0.00310301,0.00303992,0.00300641,0.00294205,0.00287089,0.00277879,0.00268279,0.00260474,0.00258777,0.00253991,0.00251206,0.00250407,0.00248578,0.00246304,0.00234302,0.00225627,0.00217481,0.00200235,0.00189135,0.00185381,0.00179549,0.00174623,0.00172755,0.00180775,0.00178956,0.00177983,0.00176545,0.00175991,0.00175389,0.00173746,0.00172947,0.00172709,0.00171869,0.00170806,0.00169259,0.00168387,0.00168069,0.00166978,0.00165332,0.00143894,0.00173165,0.00161954,0.00161238
43,0.00756852,0.00728405,0.00706303,0.0068267,0.0066182,0.00634459,0.00618394,0.0061702,0.00642042,0.00630594,0.00626566,0.00619916,0.00619654,0.00721243,0.00655971,0.00645861,0.00623559,0.00718151,0.00609296,0.00627303,0.00447386,0.00400822,0.00384689,0.00366144,0.00347389,0.00335829,0.00325723,0.00319369,0.00316035,0.00309521,0.00302135,0.00292595,0.0028266,0.00274556,0.00272771,0.00267817,0.00264918,0.00264078,0.00262178,0.00259808,0.00247331,0.00238239,0.00229493,0.00211462,0.00199764,0.0019577,0.00189574,0.00184343,0.00182359,0.00190862,0.00188928,0.00187875,0.00186363,0.00185765,0.00185122,0.00183396,0.00182548,0.00182289,0.00181395,0.00180267,0.00178628,0.00177698,0.00177354,0.001762,0.00174457,0.00152419,0.00184434,0.00170868,0.00170106
44,0.00769852,0.00741388,0.00719292,0.00695706,0.00674845,0.00647408,0.00631516,0.00631295,0.00658968,0.00647014,0.00644494,0.00638263,0.00638591,0.00747436,0.0067869,0.00668605,0.00645524,0.00746867,0.00631679,0.00651601,0.00461046,0.00412564,0.00396404,0.00377817,0.003591,0.00347527,0.00337391,0.00331023,0.00327725,0.00321165,0.0031362,0.00303866,0.00293717,0.0028542,0.00283588,0.00278519,0.00275551,0.00274686,0.00272741,0.00270308,0.00257514,0.00247985,0.00238818,0.00220186,0.00208047,0.00203865,0.0019738,0.00191905,0.00189831,0.00198721,0.00196696,0.00195583,0.00194011,0.0019338,0.00192703,0.00190912,0.00190025,0.00189748,0.00188812,0.00187632,0.00185921,0.00184946,0.00184581,0.00183375,0.00181557,0.00158984,0.00193784,0.00177801,0.00177001
45,0.00783411,0.00754828,0.00732654,0.00709013,0.00688064,0.00660449,0.00644645,0.00645504,0.00675785,0.00663228,0.00662163,0.00656294,0.00657174,0.00773272,0.00700965,0.00690844,0.00666919,0.00775008,0.00653385,0.0067517,0.00473822,0.00423319,0.00407053,0.0038834,0.00369621,0.00358019,0.00347838,0.0034145,0.00338179,0.00331572,0.00323912,0.00313989,0.00303672,0.00295225,0.00293365,0.002882,0.00285185,0.00284302,0.00282326,0.00279846,0.00266795,0.00256997,0.00247471,0.00228302,0.00215775,0.00211422,0.00204669,0.00198966,0.0019681,0.00206064,0.00203957,0.00202788,0.00201162,0.00200499,0.00199792,0.00197941,0.00197018,0.00196725,0.0019575,0.00194521,0.00192743,0.00191726,0.00191343,0.00190089,0.001882,0.0016506,0.00202775,0.00184289,0.00183455
46,0.00801342,0.00772535,0.00750206,0.00726429,0.00705313,0.00677405,0.00661608,0.00663404,0.00696081,0.00682906,0.0068311,0.00677505,0.00678857,0.00801791,0.00726021,0.00715797,0.00690997,0.00805429,0.00677612,0.00701088,0.00489377,0.00436838,0.00420359,0.00401398,0.00382552,0.0037084,0.00360553,0.00354104,0.00350833,0.00344143,0.00336325,0.00326186,0.00315654,0.00307014,0.00305112,0.00299833,0.00296756,0.00295855,0.0029384,0.00291305,0.00277928,0.00267874,0.00257915,0.00238121,0.00225131,0.00220581,0.00213511,0.00207541,0.00205288,0.00214976,0.00212772,0.00211538,0.00209848,0.00209149,0.00208406,0.00206484,0.00205518,0.00205208,0.00204186,0.00202901,0.00201043,0.00199976,0.00199571,0.00198261,0.00196287,0.00172447,0.00213297,0.00192192,0.00191318
47,0.00827768,0.00798643,0.00776102,0.00752142,0.00730795,0.00702485,0.00686639,0.00689172,0.0072387,0.00710164,0.00711333,0.00705859,0.00707573,0.00836526,0.00757581,0.00747189,0.00721533,0.00841516,0.00708095,0.00732985,0.00511941,0.00457459,0.00440655,0.00421304,0.00402142,0.00390186,0.0037969,0.00373107,0.00369796,0.00362958,0.00354842,0.00344336,0.00333436,0.00324464,0.00322472,0.00317015,0.00313822,0.00312891,0.00310808,0.00308175,0.00294259,0.00283586,0.00272957,0.00252286,0.00238611,0.00233785,0.00226271,0.00219927,0.00217537,0.00227836,0.00225493,0.00224163,0.00222386,0.00221635,0.00220843,0.00218819,0.00217794,0.00217461,0.00216373,0.00215009,0.00213037,0.00211899,0.00211464,0.00210075,0.00207983,0.00183207,0.00227497,0.00203629,0.002027
48,0.00864788,0.00835255,0.00812457,0.00788291,0.00766658,0.00737848,0.0072191,0.00724939,0.00761172,0.00747055,0.00748843,0.0074335,0.00745296,0.00879151,0.00797471,0.00786859,0.00760406,0.00884864,0.00746707,0.00772659,0.00543784,0.00487554,0.00470323,0.00450458,0.00430783,0.00418431,0.00407616,0.00400821,0.00397426,0.00390367,0.00381764,0.00370685,0.00359209,0.00349716,0.00347565,0.00341843,0.00338459,0.0033748,0.00335287,0.00332498,0.00317751,0.00306388,0.00294731,0.00272806,0.00258116,0.00252896,0.00244748,0.00237875,0.00235285,0.00246453,0.00243909,0.00242439,0.00240538,0.00239713,0.00238851,0.00236682,0.00235571,0.00235209,0.00234024,0.00232549,0.00230414,0.00229172,0.00228693,0.00227195,0.00224932,0.00198458,0.00247415,0.00220208,0.002192
49,0.00913088,0.00883055,0.00859958,0.0083557,0.008136,0.00784197,0.00768145,0.00771503,0.00808921,0.00794468,0.00796659,0.00791032,0.0079312,0.0093113,0.00847005,0.00836135,0.00808926,0.00937131,0.00794813,0.00821595,0.00585899,0.00528057,0.00510332,0.00489864,0.00469509,0.00456626,0.00445392,0.00438317,0.00434804,0.00427457,0.00418155,0.00406278,0.00393996,0.00383775,0.00381386,0.00375302,0.00371644,0.00370597,0.00368245,0.00365235,0.00349335,0.0033674,0.00323669,0.0030009,0.00284032,0.00278289,0.00269307,0.00261734,0.00258879,0.00271193,0.0026838,0.00266721,0.0026466,0.00263735,0.0026278,0.00260419,0.00259196,0.00258797,0.00257482,0.00255861,0.00253511,0.00252131,0.00251593,0.0024995,0.00247463,0.00218312,0.00273382,0.00242249,0.00241137
50,0.00971152,0.00940495,0.00917025,0.0089236,0.0086998,0.00839874,0.00823679,0.0082728,0.00865754,0.00850978,0.00853483,0.00847647,0.00849839,0.00991841,0.00905292,0.0089414,0.00866164,0.00997945,0.00851551,0.00879101,0.00636757,0.0057731,0.00559053,0.00537931,0.00516787,0.00503279,0.00491559,0.00484155,0.00480508,0.00472823,0.00462646,0.00449779,0.00436496,0.0042537,0.00422679,0.00416151,0.00412147,0.00411012,0.00408461,0.00405175,0.00387847,0.00373885,0.00359052,0.00333451,0.00315704,0.00309322,0.00299322,0.00290899,0.00287719,0.00301425,0.00298283,0.00296393,0.00294135,0.00293089,0.0029202,0.00289426,0.00288064,0.00287621,0.00286147,0.0028435,0.00281736,0.00280187,0.00279577,0.00277759,0.00274998,0.00242562,0.00304223,0.00269186,0.00267949
51,0.0103529,0.01003804,0.00979809,0.00954709,0.00931779,0.00900794,0.00884358,0.00888156,0.00927744,0.00912541,0.00915359,0.00909263,0.00911546,0.01057922,0.00968686,0.00957209,0.00928375,0.01064095,0.00913199,0.00941588,0.00691909,0.00630695,0.0061186,0.00590037,0.0056805,0.00553874,0.00541637,0.00533885,0.00530097,0.00522052,0.00510912,0.00496957,0.00482574,0.00470454,0.0046743,0.00460412,0.00456027,0.00454793,0.00452023,0.00448433,0.00429543,0.0041424,0.00397477,0.00369662,0.00350069,0.00342989,0.00331886,0.00322541,0.00319007,0.0033422,0.00330722,0.00328579,0.0032611,0.0032493,0.00323738,0.00320891,0.00319379,0.00318888,0.00317241,0.00315253,0.00312353,0.0031062,0.00309933,0.00307925,0.00304867,0.00268916,0.00336696,0.00298408,0.00297034
52,0.01102155,0.01069538,0.0104477,0.01018955,0.00995251,0.00963117,0.00946255,0.00950219,0.00991148,0.00975264,0.00978467,0.00972057,0.00974427,0.01126086,0.0103359,0.01021707,0.00991822,0.01132353,0.00975994,0.01005401,0.007468,0.00683442,0.00663932,0.00641307,0.00618428,0.00603563,0.00590789,0.00582678,0.00578742,0.00570325,0.00558223,0.00543178,0.00527688,0.00514574,0.00511221,0.0050371,0.00498946,0.0049761,0.0049462,0.00490727,0.0047028,0.00453352,0.00434708,0.00404702,0.00383305,0.00375543,0.00363374,0.00353135,0.00349259,0.00365928,0.00362085,0.00359701,0.00357024,0.00355716,0.00354405,0.00351312,0.00349656,0.00349117,0.00347304,0.0034513,0.00341954,0.00340045,0.00339283,0.0033709,0.00333745,0.0029443,0.00366912,0.0032666,0.00325153
53,0.01168808,0.01134657,0.01108772,0.0108184,0.01057047,0.01023396,0.01005817,0.01009867,0.01052399,0.01035464,0.01039095,0.01032282,0.01034709,0.01192743,0.01096249,0.01083825,0.01052616,0.01199015,0.01035966,0.01066567,0.00797016,0.0073098,0.00710619,0.00687001,0.00663147,0.00647573,0.00634233,0.00625747,0.00621642,0.00612841,0.00599863,0.00583815,0.005673,0.00553279,0.00549635,0.00541665,0.00536558,0.00535124,0.00531936,0.0052777,0.00505905,0.00487844,0.00467539,0.00435519,0.00412509,0.00404136,0.00391026,0.0038,0.00375823,0.00393773,0.00389628,0.00387035,0.00384173,0.00382754,0.00381337,0.00378025,0.00376241,0.00375659,0.00373703,0.00371363,0.00367944,0.00365881,0.00365055,0.00362698,0.003591,0.00316705,0.00392684,0.00351464,0.00349841
54,0.01235113,0.01198986,0.01171609,0.01143113,0.01116886,0.01081303,0.01062673,0.01066673,0.01111009,0.01092617,0.01096668,0.01089329,0.01091753,0.01257143,0.01155923,0.0114279,0.0110996,0.01263179,0.01092254,0.01124167,0.00841714,0.00772432,0.00750992,0.00726128,0.00701164,0.00684832,0.00670874,0.00661982,0.00657673,0.00648464,0.00634712,0.00617766,0.00600322,0.00585497,0.00581606,0.0057322,0.00567812,0.00566288,0.00562926,0.00558525,0.0053541,0.00516041,0.00494374,0.00460594,0.00436235,0.0042735,0.0041347,0.00401796,0.00397374,0.00416373,0.00411984,0.00409225,0.00406208,0.00404699,0.00403195,0.00399703,0.00397815,0.00397196,0.00395123,0.00392646,0.00389029,0.00386842,0.00385965,0.00383472,0.00379666,0.00334227,0.0041353,0.0037158,0.00369861
55,0.01303968,0.01265457,0.01236248,0.01205794,0.01177817,0.01139911,0.01119936,0.0112379,0.01170167,0.01149917,0.0115444,0.01146461,0.01148839,0.01322666,0.01215952,0.0120195,0.01167201,0.01328269,0.01148208,0.01181581,0.00884155,0.00811039,0.00788286,0.00761917,0.00735663,0.00718483,0.00703824,0.00694475,0.00689916,0.00680257,0.00665772,0.00647969,0.00629631,0.00614044,0.00609927,0.00601143,0.00595453,0.00593844,0.00590319,0.00585701,0.00561408,0.00540948,0.00518056,0.00482628,0.00457049,0.00447698,0.0043313,0.00420875,0.00416237,0.00436171,0.00431567,0.00428664,0.00425506,0.00423918,0.00422336,0.00418684,0.00416702,0.00416047,0.00413874,0.00411273,0.0040748,0.00405183,0.00404261,0.00401645,0.00397655,0.00349,0.00431709,0.00389169,0.00387364
56,0.0137996,0.01338725,0.0130742,0.01274717,0.01244739,0.01204179,0.01182648,0.01186328,0.01235043,0.01212586,0.01217712,0.01209008,0.01211332,0.01394801,0.01281803,0.01266799,0.01229849,0.01399891,0.01209377,0.01244412,0.00929844,0.00852318,0.00828045,0.00799931,0.0077217,0.00754011,0.00738543,0.00728664,0.00723803,0.00713634,0.00698354,0.0067963,0.00660325,0.00643919,0.00639557,0.00630348,0.00624356,0.00622656,0.00618956,0.00614109,0.00588551,0.0056716,0.00542946,0.00505756,0.00478878,0.00469028,0.00453722,0.00440845,0.00435977,0.00456912,0.00452079,0.00449021,0.00445713,0.0044404,0.00442375,0.00438554,0.00436471,0.00435777,0.00433495,0.00430761,0.00426782,0.00424369,0.00423396,0.00420649,0.00416463,0.00364205,0.00450651,0.00407549,0.0040565
57,0.01469398,0.01425202,0.01391643,0.01356542,0.01324405,0.01280945,0.01257765,0.01261339,0.01312761,0.01287829,0.0129379,0.01284309,0.01286617,0.0148108,0.01360989,0.01344886,0.01305479,0.01485726,0.01283386,0.01320355,0.00986388,0.00903903,0.00877937,0.00847874,0.00818353,0.00799031,0.00782613,0.00772109,0.00766892,0.00756127,0.0073985,0.00719989,0.00699497,0.00682072,0.00677391,0.0066767,0.00661297,0.00659489,0.0065557,0.00650437,0.00623303,0.00600309,0.00574386,0.00535048,0.00506537,0.00496058,0.00479807,0.00466134,0.00460974,0.0048319,0.00478062,0.004748,0.00471303,0.00469519,0.00467747,0.00463716,0.00461504,0.00460758,0.00458335,0.00455433,0.00451217,0.00448653,0.00447613,0.004447,0.00440264,0.00383799,0.00474557,0.00430802,0.00428783
58,0.01577383,0.01530058,0.01494161,0.01456618,0.01422225,0.01375679,0.01350866,0.01354657,0.0140963,0.01381831,0.01389273,0.01379061,0.0138152,0.01589569,0.01461028,0.01443766,0.01401548,0.01594371,0.01377812,0.01417341,0.01059991,0.00971717,0.0094391,0.00911712,0.00880152,0.00859445,0.00841915,0.00830673,0.00825043,0.00813579,0.00795997,0.00774668,0.00752656,0.00733905,0.0072879,0.00718418,0.00711545,0.00709602,0.00705396,0.00699885,0.00670696,0.00645943,0.00617647,0.00575498,0.00544773,0.00533437,0.00515881,0.0050111,0.00495545,0.00519533,0.00513993,0.0051044,0.00506689,0.00504748,0.00502829,0.00498509,0.00496121,0.00495306,0.00492684,0.00489552,0.00485008,0.00482231,0.00481096,0.00477955,0.00473176,0.00411559,0.00507559,0.00462954,0.00460769
59,0.01707413,0.01656838,0.0161857,0.01578608,0.01541906,0.01492127,0.01465772,0.01470264,0.0152993,0.01498827,0.01508634,0.01497803,0.01500662,0.01725662,0.01586977,0.01568523,0.01523084,0.01731563,0.01497763,0.01540703,0.01154925,0.01059867,0.01030093,0.00995601,0.00961726,0.00939399,0.00920586,0.00908487,0.00902396,0.00890118,0.00870856,0.00847656,0.00823714,0.00803261,0.00797572,0.00786379,0.00778858,0.00776747,0.00772168,0.00766167,0.00734328,0.00706895,0.00675442,0.00629685,0.00596043,0.00583578,0.00564283,0.00548052,0.00541945,0.00568294,0.00562201,0.00558255,0.00554171,0.00552018,0.00549903,0.00545202,0.0054258,0.00541673,0.00538785,0.00535348,0.00530365,0.00527304,0.0052604,0.00522598,0.00517361,0.00449546,0.00551746,0.00506125,0.00503719
60,0.0186075,0.01806818,0.01766158,0.01723823,0.01684775,0.01631633,0.01603837,0.01609433,0.01674717,0.01640017,0.01652876,0.01641505,0.01644971,0.01889698,0.01739467,0.01719794,0.01670795,0.01897454,0.01643925,0.01690977,0.01272626,0.01169974,0.01138133,0.01101218,0.01064783,0.01040616,0.01020367,0.01007302,0.0100071,0.0098751,0.00966179,0.00940682,0.00914385,0.00891833,0.00885428,0.0087323,0.00864907,0.0086259,0.00857552,0.00850938,0.00815825,0.00785173,0.00749714,0.00699469,0.00662135,0.00648237,0.00626728,0.00608641,0.0060184,0.00631199,0.00624399,0.00619947,0.00615442,0.00613018,0.00610653,0.00605464,0.00602544,0.00601525,0.00598294,0.00594472,0.00588927,0.00585501,0.00584073,0.0058025,0.00574428,0.00499512,0.00608622,0.00561898,0.00559213
61,0.02035659,0.01978212,0.01935091,0.01890368,0.01848895,0.01792225,0.01763031,0.01770002,0.01841592,0.01803084,0.01819449,0.01807568,0.01811782,0.02078387,0.01915486,0.01894554,0.01841709,0.02088503,0.01813278,0.01864967,0.01410783,0.01299892,0.01265891,0.01226437,0.01187263,0.01161085,0.01139282,0.01125168,0.01118051,0.01103843,0.01080115,0.01051957,0.01022945,0.00997956,0.00990714,0.00977351,0.00968097,0.00965541,0.00959971,0.00952637,0.00913711,0.00879595,0.00839396,0.00783885,0.00742164,0.00726565,0.00702425,0.00682134,0.00674502,0.00707446,0.00699801,0.00694745,0.00689742,0.00686996,0.00684334,0.0067856,0.00675285,0.00674139,0.00670501,0.0066622,0.00660002,0.00656141,0.00654522,0.00650246,0.00643724,0.00560961,0.00677458,0.00629653,0.00626639
62,0.02230063,0.02168861,0.0212313,0.02075907,0.02031863,0.01971429,0.01940792,0.0194925,0.02027568,0.0198509,0.02005166,0.01992733,0.01997755,0.02287742,0.02111309,0.02089047,0.02032105,0.02300398,0.02002022,0.02058673,0.01566261,0.01446619,0.01410346,0.01368225,0.01326179,0.01297858,0.01274417,0.01259192,0.01251533,0.01236248,0.01209874,0.01178771,0.01146763,0.01119074,0.01110905,0.01096249,0.01085962,0.01083141,0.01076982,0.01068843,0.01025679,0.00987389,0.00941925,0.00880568,0.00833929,0.00816431,0.00789357,0.00766613,0.00758041,0.00794996,0.00786406,0.00780675,0.00775118,0.00772014,0.00769021,0.00762583,0.00758913,0.00757634,0.0075354,0.00748749,0.0074177,0.00737422,0.00735597,0.00730816,0.00723505,0.00632312,0.00756455,0.00707711,0.00704335
63,0.02441924,0.02376594,0.02327984,0.02278001,0.02231127,0.02166574,0.02134361,0.02144506,0.02230334,0.02183502,0.0220769,0.02194687,0.02200622,0.02516565,0.02325162,0.02301458,0.02240001,0.02532178,0.02208174,0.02270358,0.01735603,0.01606329,0.01567611,0.01522629,0.01477587,0.01447015,0.01421861,0.01405472,0.01397253,0.01380836,0.01351652,0.0131741,0.01282218,0.01251647,0.01242496,0.01226453,0.01215069,0.01211963,0.01205178,0.01196176,0.01148481,0.01106104,0.01055026,0.00987405,0.00935464,0.00915937,0.00885728,0.00860364,0.00850773,0.00892031,0.00882426,0.00875975,0.00869828,0.00866342,0.00862994,0.00855832,0.00851738,0.00850328,0.00845749,0.00840411,0.00832606,0.00827738,0.00825703,0.00820381,0.00812214,0.00711975,0.00843395,0.00794574,0.00790818
64,0.0267107,0.02601106,0.02549235,0.02496093,0.02446025,0.02376868,0.02342857,0.02354958,0.02449385,0.02397562,0.02426472,0.02412884,0.02419872,0.02765294,0.0255695,0.0253164,0.02465088,0.02784436,0.0243139,0.02499887,0.01917114,0.01776967,0.0173555,0.01687422,0.01639216,0.01606268,0.01579309,0.01561692,0.01552883,0.0153527,0.01503155,0.01465624,0.01427103,0.01393513,0.01383337,0.01365837,0.01353308,0.01349902,0.01342463,0.01332554,0.01280101,0.01233237,0.01176345,0.01102203,0.01044714,0.01023106,0.00989658,0.0096159,0.00950929,0.00996651,0.00985995,0.009788,0.00972045,0.00968167,0.00964451,0.00956523,0.00951992,0.00950461,0.0094538,0.00939475,0.00930802,0.00925396,0.00923157,0.00917276,0.00908211,0.00798016,0.00936211,0.00888657,0.00884518
