age,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
30,0.0059223,0.00573807,0.00558601,0.00542786,0.00528637,0.00512108,0.0050529,0.00530145,0.00605804,0.00575697,0.00618597,0.00626836,0.00639883,0.00863016,0.00747652,0.00742367,0.00710858,0.00916602,0.00712624,0.00765033,0.00427062,0.00356036,0.00344898,0.00332616,0.00321588,0.00313816,0.00302657,0.00291688,0.00283611,0.00275075,0.00271298,0.00265383,0.00256912,0.00244789,0.0024316,0.0024286,0.00240137,0.00236305,0.00231592,0.0022419,0.00216647,0.00210733,0.00206515,0.00198601,0.00197291,0.00197411,0.00195983,0.00196571,0.00197178,0.00200556,0.00199125,0.00198202,0.0019711,0.0019629,0.00194982,0.00193578,0.00191812,0.00190993,0.0018984,0.00188751,0.00187753,0.00187368,0.0018783,0.00187408,0.00186243,0.00163254,0.00167422,0.00179917,0.00177676
31,0.00604073,0.00585152,0.00569553,0.00553342,0.0053883,0.00521834,0.00514385,0.00537318,0.0060921,0.00580355,0.0062027,0.00627776,0.00639986,0.00854316,0.00743067,0.00737687,0.00706966,0.00904639,0.0070766,0.00757503,0.00431788,0.00362739,0.00351373,0.00338059,0.00325828,0.0031866,0.00307919,0.00296625,0.0028842,0.00279686,0.00275903,0.00269938,0.00261291,0.00249013,0.00247418,0.00247111,0.00244463,0.00240459,0.00235545,0.00228098,0.0022046,0.00214474,0.00210247,0.0020208,0.00200696,0.00200826,0.00199388,0.00199946,0.00200538,0.00203963,0.00202508,0.00201585,0.00200594,0.00199617,0.00198678,0.00197275,0.001953,0.00194317,0.00193404,0.00192299,0.0019116,0.00190795,0.00191166,0.00190863,0.00189576,0.00166171,0.00172454,0.00183585,0.00181288
32,0.00616359,0.00596842,0.00580782,0.00564116,0.00549218,0.00531762,0.0052382,0.00545659,0.00615662,0.0058732,0.00625495,0.00632624,0.00644389,0.00854889,0.00745387,0.00739969,0.0070951,0.00903861,0.00709703,0.00758212,0.00437421,0.00369033,0.00357412,0.00343824,0.00330577,0.00322213,0.00312078,0.0030122,0.00292716,0.00283797,0.00279939,0.00273914,0.00265182,0.00252645,0.00251071,0.00250797,0.00248123,0.00244156,0.0023906,0.00231358,0.00223696,0.00217659,0.0021343,0.00205088,0.00203611,0.00203694,0.00202248,0.00202829,0.00203395,0.00206845,0.00205376,0.00204444,0.00203806,0.00202703,0.00201471,0.00200433,0.00198456,0.00197282,0.001962,0.00195339,0.00194188,0.00193689,0.00194065,0.00193754,0.00192535,0.00168897,0.00176868,0.00186363,0.00184468
33,0.00628914,0.00608688,0.00592082,0.00574913,0.00559593,0.00541666,0.00533351,0.00554791,0.00624401,0.00595972,0.0063332,0.00640276,0.00651948,0.00862401,0.00752817,0.00747377,0.00716822,0.00911394,0.00716859,0.0076522,0.00443567,0.0037477,0.00362871,0.00348977,0.00335513,0.00326156,0.00314757,0.00304518,0.00296526,0.00287255,0.00283348,0.00277194,0.00268362,0.00255678,0.00254033,0.00253789,0.00251136,0.00247107,0.00242064,0.00234137,0.00226256,0.00220249,0.00216046,0.00207541,0.00206043,0.00206058,0.00204546,0.00205157,0.00205752,0.00209217,0.00207713,0.00206788,0.00206177,0.00205776,0.00204174,0.00202694,0.00201086,0.00199931,0.00198656,0.00197625,0.00196725,0.00196224,0.00196353,0.00196145,0.00194987,0.00171574,0.0018096,0.00188553,0.00186768
34,0.0064193,0.0062107,0.00603826,0.00586086,0.00570323,0.00551899,0.00543238,0.005644,0.00633877,0.00605203,0.00641861,0.00648489,0.00660051,0.00870844,0.00760947,0.00755467,0.0072478,0.00919962,0.00724725,0.00773156,0.00450141,0.00380752,0.00368515,0.00354286,0.00340568,0.00331051,0.00318565,0.0030706,0.00299738,0.00290954,0.00286824,0.00280546,0.00271532,0.0025867,0.00257087,0.00256771,0.00254127,0.00250085,0.00244995,0.00237076,0.00228997,0.00222787,0.00218671,0.00210013,0.00208489,0.00208509,0.00206906,0.0020748,0.00208114,0.00211666,0.0021011,0.00209163,0.00208416,0.00208237,0.00207676,0.00205429,0.00203375,0.00202604,0.00201347,0.00200121,0.00199052,0.00198813,0.00198699,0.00198382,0.00197412,0.00174613,0.00185454,0.00190923,0.00188999
35,0.00656493,0.00635156,0.00617364,0.00598968,0.005827,0.00563756,0.00554745,0.00575694,0.0064524,0.00616317,0.00652429,0.00658673,0.00669963,0.00881283,0.00770989,0.00765414,0.00734551,0.00930573,0.00734461,0.00783029,0.00458258,0.00388232,0.00375601,0.0036096,0.00346941,0.00337222,0.00324468,0.00311874,0.00303346,0.00295169,0.00291672,0.00285061,0.00275835,0.00262699,0.00261149,0.00260907,0.00258148,0.00254074,0.00248979,0.00240952,0.00232871,0.00226466,0.00222173,0.00213396,0.00211846,0.00211865,0.00210234,0.0021074,0.00211341,0.00215027,0.00213466,0.00212475,0.00211778,0.00211244,0.00211093,0.00209829,0.00206994,0.00205787,0.00204912,0.00203699,0.00202431,0.00202029,0.00202065,0.00201396,0.00200444,0.00178627,0.00191012,0.00194263,0.00192201
36,0.00673872,0.00652043,0.0063388,0.00614936,0.00598075,0.00578546,0.00569182,0.00589933,0.00659643,0.00630549,0.00666277,0.00672155,0.00683114,0.00894949,0.00784099,0.00778466,0.00747355,0.00944326,0.00747221,0.00796009,0.00469229,0.00398541,0.0038555,0.00370424,0.00356001,0.00346031,0.00332952,0.00320057,0.00310517,0.00301066,0.00298249,0.00292198,0.00282507,0.00269022,0.00267432,0.00267223,0.00264491,0.00260252,0.00255113,0.00246992,0.00238728,0.00232308,0.00227799,0.00218604,0.00217058,0.00217088,0.00215405,0.00215916,0.00216452,0.0022024,0.00218675,0.00217683,0.00217104,0.00216531,0.00215785,0.00215061,0.00213189,0.00211215,0.00209893,0.00209056,0.00207794,0.00207199,0.00207095,0.00206433,0.00205044,0.00184149,0.00198447,0.00199296,0.00197223
37,0.00695241,0.00673021,0.00654476,0.00635186,0.00617833,0.00597637,0.00587871,0.00608423,0.00678299,0.0064913,0.00684565,0.00690196,0.00700838,0.00913303,0.00801555,0.00795802,0.00764471,0.00962381,0.00764228,0.00813247,0.00484473,0.00413088,0.00399753,0.00384164,0.0036923,0.00358909,0.00345441,0.00332176,0.00322387,0.00311861,0.00307782,0.00302296,0.0029306,0.00278913,0.00277242,0.0027699,0.00274221,0.00269959,0.00264614,0.00256326,0.00247821,0.00241161,0.0023657,0.00226883,0.0022505,0.00225144,0.00223394,0.00223889,0.00224446,0.00228364,0.00226691,0.002257,0.00225219,0.0022482,0.00223933,0.00222503,0.00221154,0.00220163,0.00218049,0.0021675,0.00215854,0.00215277,0.00214897,0.00214173,0.00212644,0.00191992,0.0020845,0.00206856,0.002048
38,0.00720706,0.00698285,0.00679469,0.00659845,0.00642193,0.00621452,0.00611199,0.00631449,0.00701358,0.00672187,0.00707272,0.00712769,0.00723191,0.00936185,0.00823506,0.00817394,0.00785809,0.00984434,0.00785434,0.00834594,0.0050424,0.00432249,0.00418559,0.00402525,0.00387085,0.00376326,0.00362371,0.00348674,0.00338579,0.00327719,0.00322606,0.00315667,0.00306865,0.00292988,0.00290989,0.0029065,0.00287754,0.00283408,0.00277985,0.00269342,0.00260462,0.00253527,0.00248615,0.00238565,0.00236401,0.00236299,0.00234509,0.00234986,0.00235558,0.00239771,0.00237927,0.00236831,0.00236259,0.00236152,0.00235477,0.00233713,0.00231624,0.00231188,0.00230043,0.00227928,0.00226544,0.0022636,0.00225867,0.0022488,0.00223341,0.00202933,0.00221599,0.00217054,0.00215187
39,0.00749605,0.00726946,0.00708073,0.00688255,0.00670296,0.00649237,0.00638631,0.00658461,0.00728224,0.00699063,0.00733743,0.00739154,0.00749472,0.0096302,0.0084951,0.00842967,0.00810921,0.01009946,0.00810403,0.00859601,0.00528188,0.00455688,0.00441672,0.00425198,0.0040927,0.00398109,0.00383589,0.00369372,0.00358931,0.00347684,0.00342278,0.0033413,0.00323685,0.0031008,0.00308749,0.00308079,0.00304992,0.0030048,0.00294909,0.00286021,0.00276534,0.00269163,0.00263864,0.00253217,0.00250902,0.0025061,0.0024848,0.00248992,0.00249597,0.00254174,0.00252241,0.00250977,0.00250252,0.00250025,0.00249808,0.00248126,0.00245657,0.00244512,0.00243905,0.00242766,0.00240526,0.00239873,0.00239664,0.00238511,0.00236716,0.00216645,0.00238327,0.00229785,0.00228025
40,0.00780452,0.00757432,0.00738459,0.00718685,0.00700539,0.00679167,0.00668445,0.00688055,0.00757649,0.00728345,0.00762689,0.0076802,0.00778315,0.0099283,0.00878556,0.00871635,0.00839025,0.01038424,0.00838131,0.00887485,0.0055474,0.00481734,0.00467434,0.00450578,0.00434185,0.00422671,0.00407644,0.00392849,0.00382005,0.00370349,0.00364599,0.00356023,0.00344206,0.00328836,0.00328191,0.00328243,0.003247,0.00319971,0.00314177,0.00304981,0.00294993,0.00287016,0.00281223,0.00269945,0.00267304,0.00267063,0.00264598,0.00264833,0.00265556,0.00270573,0.00268544,0.00267211,0.00266268,0.00265911,0.00265524,0.00264341,0.00261915,0.00260442,0.00259083,0.00258488,0.00257233,0.0025574,0.00255007,0.00254039,0.00252026,0.0023195,0.00257304,0.00244692,0.00242498
41,0.00810639,0.00787316,0.00768081,0.00748298,0.00730195,0.00708643,0.00697794,0.00717543,0.00787434,0.00757655,0.00791777,0.00797044,0.00807352,0.01023516,0.0090839,0.00901273,0.00868065,0.01068443,0.00866573,0.00916206,0.00581317,0.0050769,0.00493157,0.00475988,0.00459223,0.00447399,0.0043194,0.0041664,0.00405367,0.00393269,0.00387178,0.00378167,0.00365808,0.00348943,0.0034704,0.00347806,0.00344942,0.00339741,0.00333692,0.00324145,0.0031363,0.00305227,0.00298792,0.00286847,0.0028392,0.00283593,0.00281068,0.00281066,0.00281575,0.00287148,0.00285056,0.00283663,0.00282494,0.00282056,0.00281548,0.0028018,0.00278236,0.00276877,0.00275159,0.00273795,0.00273087,0.0027266,0.00270975,0.00269493,0.00267586,0.00247376,0.00276434,0.00259975,0.00257567
42,0.00838306,0.00814739,0.00795269,0.00775274,0.00757133,0.00735642,0.00724794,0.00744799,0.00815703,0.00785378,0.00819449,0.00824578,0.00834942,0.01053733,0.00937357,0.00930223,0.0089646,0.01098924,0.008944,0.00944372,0.00605939,0.00531493,0.00516756,0.0049933,0.00482286,0.00470233,0.00454382,0.00438654,0.00427033,0.00414486,0.00408059,0.00398652,0.00385788,0.00368252,0.0036544,0.00364921,0.00362788,0.00358278,0.00351744,0.00341844,0.00330822,0.00321959,0.00315116,0.00302419,0.00299217,0.00298863,0.00296153,0.00296239,0.00296592,0.0030233,0.00300302,0.00298893,0.00297844,0.00296876,0.00296412,0.00294928,0.00292782,0.00291987,0.00290366,0.00288642,0.00287139,0.00287332,0.00286662,0.00284193,0.00281801,0.00261559,0.00294386,0.00274102,0.00271756
43,0.00862789,0.00838944,0.00819267,0.00799053,0.00780636,0.00759091,0.00748505,0.00769122,0.00841527,0.00810756,0.0084539,0.00850221,0.00860592,0.0108348,0.00965065,0.00957979,0.00923652,0.01129869,0.00921273,0.00971917,0.00627348,0.00551678,0.00536777,0.00519109,0.00501861,0.00489643,0.00473468,0.00457344,0.00445444,0.00432543,0.00425819,0.00416052,0.0040276,0.0038462,0.00381713,0.00380329,0.0037686,0.00373124,0.00367287,0.00356839,0.0034539,0.00336183,0.00328998,0.00315843,0.00312289,0.00311901,0.00309098,0.00309133,0.00309693,0.00315594,0.00313258,0.00311977,0.00311044,0.00310272,0.00308966,0.0030766,0.00305388,0.00304454,0.00303399,0.00301785,0.00299917,0.00299346,0.00299461,0.00297823,0.00294435,0.00273384,0.00310302,0.00286475,0.00284031
44,0.00885289,0.00861137,0.008412,0.0082078,0.00802082,0.00780199,0.00769757,0.00791448,0.00865985,0.00834528,0.00870368,0.0087516,0.00885346,0.01113491,0.00992278,0.00985174,0.00950186,0.01161607,0.00947845,0.0099953,0.00646736,0.00569338,0.00554241,0.00536346,0.00518911,0.00506557,0.00490092,0.00473615,0.0046145,0.0044826,0.00441366,0.00431269,0.00417574,0.00398891,0.00395897,0.00394507,0.00390082,0.00385024,0.00379996,0.0037018,0.00358162,0.00348576,0.00341103,0.00327558,0.00323929,0.00323375,0.00320483,0.00320556,0.00321156,0.00327555,0.00324987,0.00323423,0.00322496,0.00322138,0.0032108,0.00318748,0.0031665,0.00315648,0.00314445,0.00313421,0.00311673,0.00310774,0.00310241,0.00309429,0.00306709,0.00284091,0.00324679,0.00297694,0.00295211
45,0.0090904,0.00884561,0.00864337,0.00843647,0.00824699,0.00802456,0.00791854,0.00814536,0.00891752,0.00859701,0.00896742,0.00901927,0.00912149,0.01146012,0.0102133,0.01014092,0.00978287,0.01195591,0.00976194,0.01029232,0.00666947,0.00587504,0.00572056,0.00553874,0.00536255,0.00523737,0.00506981,0.00490166,0.00477754,0.00464276,0.0045728,0.00446943,0.0043283,0.00413574,0.00410498,0.00409097,0.0040457,0.00398507,0.00392196,0.00383155,0.00371731,0.00361601,0.00353836,0.00339883,0.00336176,0.00335678,0.00332539,0.00332619,0.00333339,0.0034004,0.00337662,0.00335878,0.00334328,0.00334203,0.00333831,0.00331631,0.00328445,0.00327674,0.00326394,0.0032522,0.00324087,0.00323357,0.00322479,0.00321133,0.00319265,0.00296386,0.00340297,0.00309525,0.00307301
46,0.00937674,0.00912908,0.00892397,0.00871413,0.00852162,0.00829582,0.00818815,0.00842127,0.00921751,0.00889559,0.00927929,0.0093335,0.00944025,0.01184082,0.01055316,0.01047648,0.01010892,0.01234012,0.01008981,0.01063532,0.00691558,0.00609957,0.00594042,0.00575388,0.00557498,0.00544798,0.00527704,0.00510536,0.00497877,0.00484109,0.00476983,0.00466427,0.00451928,0.00432009,0.00428797,0.00427368,0.00422709,0.00416469,0.00409155,0.00398777,0.00387982,0.0037851,0.00370133,0.00355669,0.00351809,0.0035132,0.00348146,0.00348028,0.00348823,0.0035596,0.00353557,0.00352001,0.00349753,0.0034912,0.00349212,0.00347835,0.00344726,0.00342875,0.00341828,0.0034057,0.00339275,0.00339239,0.00338367,0.00336806,0.00334481,0.00311312,0.00360451,0.00325111,0.003225
47,0.00975136,0.00949971,0.00929253,0.00907995,0.0088843,0.00865439,0.00854552,0.00878411,0.00959743,0.00927334,0.00967248,0.0097304,0.00983953,0.0123024,0.01097782,0.01089208,0.01051253,0.0127951,0.01049245,0.01105187,0.00724625,0.00641018,0.00624565,0.00605301,0.00586906,0.00573925,0.00556477,0.00538905,0.00525984,0.00511902,0.00504584,0.00493719,0.00478792,0.00458159,0.00454739,0.00453201,0.00448364,0.00441906,0.00434396,0.00422856,0.00410411,0.00401497,0.00393672,0.00378225,0.00374078,0.00373511,0.00370194,0.00370109,0.00370746,0.00378382,0.00376026,0.0037446,0.00372256,0.00370624,0.00370313,0.00369736,0.00367425,0.00365716,0.00363497,0.00362479,0.0036108,0.00360931,0.00360558,0.00359047,0.00356593,0.00331645,0.00386489,0.00348107,0.00344393
48,0.01023939,0.00998219,0.00977207,0.00955779,0.00935915,0.00912484,0.00901415,0.00925751,0.01008494,0.00975502,0.01016419,0.01023019,0.01034297,0.01285757,0.01150601,0.01141332,0.01101764,0.01334069,0.01099143,0.01156145,0.00768192,0.00682857,0.00665901,0.00645946,0.00626867,0.00613376,0.00595513,0.00577544,0.00564328,0.00549901,0.005423,0.00531034,0.00515557,0.00494133,0.00490534,0.00488793,0.00483676,0.00476966,0.00469205,0.00457263,0.0044329,0.00432541,0.00425198,0.0040997,0.00405048,0.004043,0.00400681,0.00400502,0.00401274,0.00409311,0.00406915,0.00405429,0.00402181,0.00401409,0.00399785,0.00399195,0.00397671,0.00396916,0.00394803,0.00392505,0.00391339,0.00391158,0.00390592,0.00389387,0.00387012,0.00359923,0.00420549,0.00378733,0.00375601
49,0.01084026,0.01057951,0.010365,0.01014809,0.00994739,0.0097086,0.00959604,0.00984302,0.01068404,0.01034919,0.01076172,0.01083254,0.01095428,0.01351952,0.01214067,0.01204721,0.01163781,0.01399396,0.01159705,0.01217543,0.00822933,0.00736001,0.00718619,0.0069802,0.00678149,0.00663993,0.00645531,0.00627141,0.00613669,0.00598854,0.00590862,0.00579097,0.00562979,0.00540638,0.0053688,0.00534956,0.00529456,0.00522422,0.00514372,0.00501958,0.00487171,0.00474564,0.00464904,0.00449803,0.00445584,0.00444197,0.00440104,0.00439682,0.00440498,0.00449456,0.00446698,0.00445214,0.00442343,0.0043906,0.00439233,0.00437399,0.00435789,0.00436036,0.00434913,0.00432716,0.00430108,0.00430297,0.00429597,0.00428119,0.00425831,0.00395746,0.00464521,0.00417083,0.00414823
50,0.01153595,0.01127168,0.01105502,0.01083369,0.01062948,0.01038677,0.01027247,0.01052311,0.01137741,0.01103881,0.01145522,0.01152448,0.01165216,0.0142751,0.01287159,0.01277547,0.01235851,0.01475381,0.01230046,0.01288447,0.00886838,0.00798234,0.00780465,0.00759309,0.00738677,0.00723785,0.00704611,0.00685636,0.00671908,0.00656738,0.00648237,0.00635887,0.00619065,0.00595752,0.00591801,0.00589709,0.00583874,0.00576451,0.00568041,0.00555123,0.00539359,0.00525798,0.00513953,0.00495812,0.00492302,0.00492107,0.0048699,0.00486151,0.00486909,0.00496864,0.00494125,0.00492293,0.00491069,0.00486888,0.00482846,0.00484103,0.00481038,0.00481374,0.00481291,0.00480182,0.00477646,0.00476375,0.00476082,0.00474257,0.00471565,0.00437611,0.00515425,0.00463122,0.00460141
51,0.01228702,0.01201446,0.01179532,0.01157125,0.01136089,0.01111188,0.01099643,0.01125133,0.01212076,0.01177682,0.01219927,0.01226744,0.01239455,0.01507538,0.01365329,0.01355764,0.01313029,0.01557893,0.01306425,0.01365039,0.00954903,0.0086435,0.00846127,0.00824425,0.00803103,0.00787532,0.00767588,0.00747901,0.00733742,0.00718192,0.00709175,0.0069616,0.00678603,0.00654309,0.0065018,0.00647889,0.00641779,0.00634057,0.0062523,0.00611751,0.00594937,0.00580426,0.00567411,0.00546497,0.00540193,0.00541367,0.00537328,0.00535505,0.00536068,0.00547015,0.00544199,0.00542484,0.00540957,0.00540294,0.00533883,0.00530145,0.00530376,0.00529327,0.00529259,0.00529289,0.0052792,0.005269,0.00525313,0.00523503,0.00520211,0.0048155,0.00567481,0.00511861,0.00508784
52,0.01304916,0.01276784,0.01254055,0.01231239,0.01209703,0.0118379,0.01171872,0.01197947,0.0128676,0.01251602,0.01294536,0.01301395,0.01314142,0.01588209,0.0144324,0.01434512,0.01390897,0.01641919,0.01383997,0.01443413,0.01022457,0.00929311,0.00910475,0.00888088,0.0086606,0.00849887,0.00829189,0.00808683,0.00793927,0.00777773,0.00768217,0.00754565,0.00736219,0.00710925,0.00706646,0.00704191,0.00697798,0.0068985,0.00680698,0.00666598,0.00648674,0.00633047,0.00618867,0.00596458,0.00587861,0.00586505,0.00583725,0.00583388,0.00583168,0.00594947,0.0059198,0.00590284,0.00589488,0.00588021,0.00587247,0.00579111,0.00573835,0.00576541,0.00574883,0.00574914,0.00574745,0.00575177,0.00573773,0.00570874,0.0056715,0.00523579,0.00615018,0.0055795,0.00555251
53,0.01379471,0.01350272,0.01326642,0.01302717,0.012805,0.01253609,0.01240947,0.01267611,0.01359161,0.01322827,0.0136687,0.01373735,0.01386794,0.01669241,0.01519359,0.01510983,0.01467006,0.01726686,0.01459934,0.01521445,0.01085718,0.00988758,0.00968916,0.00945582,0.00922686,0.00905902,0.00884428,0.00863043,0.00847543,0.00830572,0.00820315,0.00806016,0.00786913,0.00760535,0.00756126,0.00753575,0.00746931,0.00738719,0.0072931,0.00714664,0.00695623,0.00679069,0.00663824,0.00639993,0.00630662,0.00627364,0.00621547,0.00622845,0.00624652,0.0063652,0.00633257,0.00631506,0.00631022,0.00630696,0.00628531,0.00626411,0.00616375,0.00613374,0.0061564,0.00613947,0.00613716,0.00615574,0.00615275,0.00612861,0.00608255,0.00559841,0.00654822,0.00597264,0.00594805
54,0.01452201,0.01421483,0.01396763,0.01371587,0.01347983,0.0131986,0.01306591,0.01333803,0.01428685,0.01390824,0.01436482,0.01443393,0.01456797,0.01750368,0.0159423,0.01585163,0.01540032,0.01811554,0.0153399,0.01597917,0.01144183,0.0104262,0.01021188,0.0099643,0.00972428,0.00954891,0.00932525,0.00910182,0.00893874,0.00875925,0.00864883,0.00849732,0.00829818,0.00802324,0.00797753,0.00795163,0.007883,0.00779804,0.00770087,0.00754921,0.00734915,0.00717242,0.00701002,0.00675871,0.00665908,0.00662373,0.00654308,0.00652508,0.00656447,0.00671333,0.00667101,0.00665125,0.00663845,0.00664906,0.00664285,0.00660044,0.00656311,0.00648539,0.00644693,0.00647131,0.00645034,0.00646924,0.00647745,0.00646373,0.00642575,0.00589052,0.00687262,0.00629342,0.00626513
55,0.01527032,0.0149447,0.01468282,0.0144169,0.01416658,0.01386565,0.0137257,0.01400746,0.0149919,0.01459201,0.01506888,0.01513876,0.01527661,0.01833869,0.01670745,0.01660941,0.01613386,0.01897552,0.0160878,0.01675834,0.01201117,0.01094773,0.01071721,0.01044907,0.01019372,0.01000883,0.00977404,0.00953981,0.00936819,0.00917844,0.00905996,0.00889837,0.00868804,0.00840058,0.00835375,0.00832739,0.00825651,0.0081685,0.00806787,0.00790995,0.0077009,0.00751484,0.00734228,0.0070776,0.00697222,0.0069346,0.00685002,0.00681026,0.00681868,0.00699843,0.00697848,0.00694907,0.00693503,0.00692818,0.00694748,0.00691803,0.0068579,0.0068476,0.00675909,0.00671915,0.00674123,0.00674134,0.00674817,0.00674358,0.00671565,0.00614625,0.00716067,0.00657956,0.00654459
56,0.01609604,0.01575007,0.01547145,0.01518813,0.01492303,0.01460234,0.01444884,0.0147404,0.01576654,0.0153401,0.01583529,0.01590739,0.0160493,0.01924534,0.01753791,0.01743377,0.01693248,0.01989567,0.01688486,0.01759757,0.01262786,0.01151092,0.01126761,0.01097871,0.01070201,0.01050375,0.01025535,0.01000836,0.00982766,0.00962743,0.00950128,0.00932861,0.00910435,0.00880041,0.00875215,0.00872603,0.00865208,0.00856061,0.00845611,0.00829096,0.00807162,0.00787748,0.00769506,0.00741529,0.00730306,0.00726303,0.00717389,0.00713222,0.00711902,0.0072749,0.00727746,0.00727253,0.00725584,0.00724139,0.00723227,0.00723803,0.00719044,0.00715761,0.00713909,0.00704667,0.00700095,0.00704726,0.0070314,0.00702614,0.00700562,0.00639835,0.00747018,0.00688666,0.00684406
57,0.0170681,0.01669893,0.01640319,0.01610142,0.01581935,0.01547882,0.01531321,0.01560809,0.01667527,0.01622661,0.01673577,0.01680655,0.01695395,0.02028368,0.01849922,0.01838705,0.01786144,0.02094644,0.01780061,0.01854906,0.01337191,0.01220302,0.01194411,0.0116383,0.01134032,0.01112288,0.01085685,0.01059506,0.01040416,0.01019316,0.01005903,0.0098748,0.00963435,0.00931019,0.0092577,0.00923139,0.00915452,0.00905867,0.00894957,0.00877615,0.00854441,0.00833762,0.00814375,0.00784745,0.00772614,0.00768213,0.00758711,0.00754239,0.00752844,0.00767103,0.00763768,0.00765764,0.00765871,0.0076586,0.00763409,0.00760833,0.00759681,0.00757833,0.0075355,0.00751632,0.00741443,0.00739013,0.00741287,0.00739031,0.00737024,0.0067145,0.00785103,0.00728711,0.00723516
58,0.01825055,0.01785431,0.01753996,0.01722038,0.01692095,0.01655845,0.01638208,0.01668285,0.0177849,0.01731502,0.01784331,0.01790882,0.01805838,0.02152619,0.01966371,0.01954301,0.01899097,0.02220241,0.01891885,0.01969141,0.0143004,0.01308591,0.01281335,0.0124878,0.0121725,0.0119363,0.01164682,0.01136658,0.01116409,0.01094128,0.01079807,0.0106013,0.01034323,0.00999585,0.00993694,0.00990726,0.00982673,0.0097269,0.00961192,0.00942894,0.00918195,0.00896125,0.00875162,0.00843536,0.00830373,0.00825364,0.00814954,0.0081001,0.00808437,0.00823828,0.00817769,0.00815993,0.00818064,0.00819875,0.00820813,0.00815569,0.00810956,0.00813116,0.00810269,0.00805724,0.00803263,0.00794892,0.00790893,0.00790329,0.00787109,0.00715152,0.00835844,0.00781566,0.00777737
59,0.01967478,0.01925039,0.01891443,0.01857617,0.01826022,0.01787519,0.01768718,0.01799751,0.01914213,0.01864292,0.01919422,0.01926074,0.01940937,0.02302399,0.0210806,0.02095192,0.02037167,0.02371958,0.02028932,0.02109011,0.01545981,0.01419339,0.0139142,0.01357121,0.01323524,0.012985,0.01267304,0.01236881,0.01215169,0.0119156,0.01176089,0.01155016,0.01127306,0.01090071,0.01083425,0.01079854,0.01071081,0.01060683,0.01048616,0.01029187,0.01002614,0.0097863,0.00955646,0.00921467,0.0090706,0.00901449,0.00889769,0.0088403,0.00882179,0.00898998,0.0089242,0.00887761,0.00889112,0.00889006,0.00891793,0.00891153,0.00883447,0.00882156,0.00883555,0.00880528,0.00875132,0.00875312,0.0086521,0.00858494,0.00854729,0.00774552,0.00902798,0.00850312,0.0084807
60,0.02134735,0.02089747,0.02053958,0.02017992,0.0198463,0.01943929,0.01924033,0.01956133,0.02075597,0.02022985,0.02080041,0.02086984,0.02102492,0.02479816,0.02276245,0.02262901,0.02201949,0.02551812,0.02192558,0.02276148,0.01686975,0.01553867,0.0152495,0.01489684,0.01454231,0.01427504,0.01394653,0.01361971,0.01338291,0.01313021,0.01296081,0.01273365,0.01243645,0.01203775,0.01196399,0.01192077,0.01182302,0.01171189,0.01158523,0.01137972,0.01109115,0.01082905,0.01057451,0.01020179,0.01004119,0.00997871,0.00984813,0.00977926,0.00975555,0.00994154,0.00986891,0.00981765,0.00983225,0.00982865,0.00978983,0.00981242,0.00978348,0.00974027,0.0097154,0.00973168,0.00969337,0.00966535,0.00963446,0.00952569,0.00942454,0.00851756,0.00987713,0.00936502,0.00935459
61,0.02324118,0.0227655,0.02238886,0.0220073,0.02165218,0.02122099,0.02101257,0.02134702,0.02259613,0.02204413,0.02264212,0.02270677,0.02287089,0.02682887,0.02468677,0.02454465,0.02390715,0.027574,0.02380268,0.02467672,0.01849695,0.01709639,0.0167882,0.01642214,0.01605706,0.01577554,0.0154283,0.01508536,0.01483064,0.01455584,0.01436677,0.01412018,0.01380158,0.01337582,0.01329516,0.01324456,0.01313559,0.01301506,0.01287923,0.01266242,0.01234914,0.01206282,0.01177963,0.01137161,0.01119127,0.01112055,0.01097527,0.01089476,0.01086351,0.01106896,0.01098836,0.01093116,0.01094244,0.01097592,0.01093928,0.01084618,0.0108475,0.01086131,0.0108015,0.01077488,0.01078705,0.0107797,0.01071269,0.01065809,0.01053611,0.00945846,0.01088821,0.010381,0.01037664
62,0.0253194,0.02481493,0.02441916,0.02401856,0.02364033,0.02317961,0.02295998,0.02331155,0.02462188,0.02404004,0.0246721,0.02473716,0.02490242,0.02906617,0.0268162,0.02666036,0.02598828,0.0298454,0.0258778,0.02679483,0.02029874,0.0188247,0.01849726,0.01810757,0.01772744,0.01744052,0.01707801,0.01671667,0.01645071,0.01615525,0.01593972,0.01566869,0.01532692,0.01487262,0.01478576,0.0147281,0.01460854,0.01447792,0.01433065,0.01409933,0.01375932,0.01344606,0.01313065,0.01268397,0.01248162,0.01240185,0.01223976,0.01214772,0.01211045,0.01233618,0.01224524,0.01218143,0.01217454,0.01222057,0.01226258,0.0121304,0.01200244,0.01205409,0.01205527,0.01199014,0.01195352,0.01200601,0.01196058,0.01186224,0.01177852,0.01059378,0.01204029,0.0115219,0.01151462
