"","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010"
"55",3.16492917826799,3.15856721675933,3.14822524419637,3.14712712262316,3.13489616743436,3.12918476465381,3.11427294167506,3.07483448391721,3.04922823734225,3.05950390195219,3.06145862328843,3.06058505206193,3.0535445151493,3.04160181911198,3.01717142053211,2.97842127783448,2.95285722359956,2.92355709466491,2.85153009292406,2.80344664541177,2.81307042039377,2.77455555358401,2.7419569709826,2.76355424110137,2.91141784227465,2.94553258472331,2.92488954568825,2.90979499044808,2.89189989852858,2.92969824617907,2.89262323481199
"56",2.2738371123438,2.26236223831285,2.2481837720433,2.24409105487566,2.22836903460496,2.22249060103823,2.20477943316426,2.16187906864196,2.13412786127084,2.14681228854842,2.1530537451149,2.1537467663672,2.14737951040727,2.13694748550766,2.11336784469904,2.08048350967421,2.06365819062284,2.04286990480227,1.97698892968621,1.9354702044384,1.94732406680109,1.91490330573959,1.88882908678091,1.86304368235471,1.92915346236706,2.02073415834153,2.06263809632241,2.04506759949116,2.01238850261675,1.98457182302941,2.03494175975709
"57",1.50518720642373,1.48501396843161,1.46666641946554,1.45996701523606,1.4432322675018,1.43904810178302,1.42118259237412,1.37438930499948,1.34266738745532,1.35337197503764,1.36348988554774,1.36717813364123,1.36131110333813,1.35227427628397,1.32992390145342,1.30312379638586,1.28902558118977,1.27701530742345,1.22004509333647,1.18365651516831,1.1954581165337,1.16832508725654,1.14750263148196,1.12549331460217,1.13464403584483,1.15073456091448,1.25189997312139,1.27853254237801,1.28148108901607,1.22231394641335,1.2052724471193
"58",0.950729746313481,0.917675100870859,0.894395905867829,0.88622479687953,0.87065918220396,0.869778739830566,0.854204570266697,0.807077592647916,0.77376622293442,0.780010240529975,0.788824188739906,0.796220688633434,0.793456718014287,0.786127160861399,0.76674777778844,0.746133967465411,0.738534973439825,0.732464354115275,0.685411742602201,0.65594675814244,0.66515301870318,0.639617206288706,0.622461672792831,0.602339177441677,0.607004429015767,0.573625518000447,0.596417726488223,0.668074285182895,0.71293984461946,0.731017054863927,0.66358138621221
"59",0.635854481304955,0.59847560764645,0.566883041206249,0.556849014378676,0.544537600245435,0.546028721145819,0.535462048575523,0.492225912182656,0.463246752471109,0.465359799130547,0.469334299662599,0.476228963914457,0.479043007739198,0.476384149733277,0.461511698026089,0.447882653571459,0.442692460452515,0.441163677480041,0.402961055014676,0.381480271375639,0.390370686884441,0.363454393680996,0.345366735768438,0.326525276859227,0.327028443704597,0.295914690355115,0.266659844212146,0.325390399022049,0.332569569531984,0.39011988578968,0.426427269037831
"60",0.520784116333017,0.493617307553805,0.462456240774487,0.446338894710076,0.436448497721473,0.439021813485493,0.434003425852206,0.399222767320493,0.380397994114603,0.381247156916121,0.380112128088069,0.384131026899786,0.389145498277203,0.393457394963117,0.387284690719074,0.38025433346561,0.379373764468038,0.381305244284557,0.352032305435143,0.335863046582539,0.346268785603675,0.320554472923849,0.297884496303934,0.276858431051765,0.274908921265548,0.244690029214414,0.216661340264534,0.280694813526091,0.286361140720914,0.215877965833827,0.313716486239029
"61",0.514001750818395,0.496838391436479,0.479540967165343,0.463845449537872,0.451021274427788,0.450727280160342,0.450316446252849,0.426336728092567,0.422445077779231,0.424156701746543,0.420183082586224,0.421869837619488,0.427132948477742,0.434657158539773,0.439976771000713,0.442110805425165,0.447695268540681,0.453647800236641,0.433911965336977,0.422728354473653,0.433206797865923,0.411059226355587,0.387051329637886,0.361104589637173,0.354650240120256,0.325247051203323,0.297956032666135,0.358886853545109,0.436461105846962,0.377747836315788,0.267922513783063
"62",0.517993824762836,0.516871373389998,0.511342290347259,0.506796413387142,0.496066191253895,0.486272310938143,0.48589271799001,0.473336193602755,0.485426460209414,0.490251161998373,0.485190945017922,0.487310203783479,0.493309344793215,0.501468687631074,0.514457309408403,0.527023227543751,0.538807567898633,0.548393881656145,0.53937048944778,0.533991061903218,0.544939368642237,0.526243514553914,0.504207731407337,0.477785632778687,0.464172767683987,0.433352169678056,0.406621200361725,0.44066071671142,0.540467864929381,0.624517328713653,0.463554869358313
"63",0.435083338401632,0.461200216006825,0.470773464094266,0.47357659722782,0.473814919496024,0.459054973363105,0.45179651063615,0.446105037916308,0.471416593285918,0.47941543412248,0.475322405326339,0.479625673997647,0.488166776599801,0.497153520483875,0.514681615830034,0.532425027828193,0.554550575172365,0.571075472279013,0.572264671487636,0.573388616368396,0.585908798887588,0.57227907470983,0.552040360762682,0.529415074122282,0.51245523349768,0.478794122850274,0.450259787488493,0.446015597194122,0.526364206803837,0.662985204272115,0.651829581201939
"64",0.231656485558873,0.274806884019055,0.308587925081334,0.320648590535907,0.326559982452278,0.317632782584708,0.307405554555443,0.300408797866227,0.330821136591773,0.33951712155259,0.336870609107547,0.345079381888225,0.356622438826167,0.368170339338893,0.388830202496238,0.408353249261041,0.433044138926367,0.458193754527779,0.472374700070205,0.479344619443054,0.494780399519686,0.488406247039487,0.472327435372441,0.45353043546869,0.435749231566507,0.404735420174995,0.372923700998823,0.333712657895107,0.364386469601738,0.491066013998672,0.566737185334939
