age,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
30,0.00670586,0.00657108,0.00644951,0.00633194,0.00621999,0.00610986,0.00611398,0.0066779,0.00811533,0.00758251,0.0085447,0.00878597,0.00908363,0.01310622,0.01117515,0.0111771,0.01070953,0.01447399,0.01094022,0.01198211,0.00604488,0.00488406,0.00479037,0.00467542,0.00456929,0.00448392,0.00433096,0.00415119,0.00400922,0.00387785,0.00384338,0.00378152,0.0036711,0.00347245,0.00344716,0.00347172,0.00343463,0.00336016,0.00327366,0.00313589,0.00305905,0.00298819,0.00294352,0.00288593,0.00291818,0.00293803,0.00294113,0.00298008,0.00300281,0.00302763,0.00300941,0.00299633,0.00298409,0.00297149,0.00295738,0.0029438,0.00291435,0.00289784,0.00288308,0.0028713,0.00286164,0.00286092,0.0028433,0.00281956,0.00278764,0.00250167,0.00250147,0.00268496,0.00265163
31,0.00682139,0.00668427,0.00656072,0.00644125,0.00632743,0.00621544,0.00621358,0.0067456,0.00811345,0.00760385,0.0085136,0.008742,0.00902284,0.01286359,0.01101644,0.0110162,0.01056529,0.01415942,0.0107804,0.01177179,0.0060979,0.00498279,0.00488723,0.00477004,0.0046618,0.00457475,0.00441868,0.00423528,0.00409048,0.00395636,0.00392111,0.00385784,0.00374504,0.00354232,0.00351637,0.0035411,0.00350305,0.00342688,0.00333866,0.00319831,0.00311992,0.00304766,0.00300221,0.00294313,0.00297575,0.00299572,0.00299867,0.00303807,0.00306101,0.00308609,0.00306746,0.00305409,0.00304154,0.00302866,0.00301425,0.00300038,0.0029703,0.00295355,0.00293852,0.00292647,0.00291664,0.00291591,0.00289811,0.00287415,0.00284192,0.0025542,0.00258004,0.00273833,0.00270466
32,0.00694983,0.00680968,0.0066834,0.00656131,0.00644495,0.00633047,0.00632458,0.00684103,0.00817715,0.0076779,0.00856212,0.00878441,0.00905708,0.01281783,0.0110068,0.01100513,0.01056049,0.01407964,0.01076755,0.01173593,0.00617703,0.00508044,0.00498263,0.00486271,0.00475197,0.0046629,0.00450313,0.00431543,0.00416726,0.00402994,0.00399377,0.00392886,0.00381329,0.00360586,0.00357915,0.00360413,0.00356499,0.00348689,0.00339676,0.00325357,0.00317347,0.0030997,0.00305336,0.0029928,0.00302576,0.00304588,0.00304869,0.00308858,0.00311176,0.00313714,0.00311806,0.00310437,0.00309149,0.00307831,0.00306359,0.00304939,0.00301872,0.00300168,0.00298635,0.00297402,0.00296401,0.00296322,0.00294532,0.00292123,0.00288882,0.00260044,0.0026514,0.00278473,0.00275087
33,0.00707941,0.00693589,0.00680653,0.00668147,0.00656227,0.006445,0.00643669,0.00694975,0.00828218,0.00778351,0.0086625,0.00888369,0.00915467,0.01291052,0.01110042,0.01109789,0.01065195,0.01416645,0.01085662,0.01182231,0.00626781,0.00516981,0.00506952,0.00494663,0.00483318,0.00474195,0.00457817,0.00438583,0.00423404,0.00409332,0.00405622,0.0039896,0.0038711,0.0036587,0.00363125,0.00365664,0.00361644,0.00353637,0.00344435,0.00329831,0.00321655,0.00314131,0.00309411,0.0030322,0.00306556,0.0030859,0.00308863,0.00312913,0.00315262,0.00317835,0.00315887,0.00314488,0.0031317,0.00311824,0.00310321,0.00308871,0.00305749,0.00304015,0.00302453,0.00301194,0.00300174,0.00300087,0.00298293,0.0029588,0.00292634,0.00264225,0.00271456,0.00282213,0.00278819
34,0.00720622,0.00705931,0.00692685,0.0067988,0.00667673,0.00655666,0.00654598,0.0070559,0.00838528,0.00788656,0.00876112,0.00898126,0.00925074,0.01300349,0.01119343,0.01118998,0.01074251,0.01425404,0.0109449,0.01190837,0.00635661,0.00525657,0.00515367,0.00502764,0.00491134,0.00481785,0.00464984,0.00445261,0.00429704,0.00415277,0.00411476,0.00404641,0.00392487,0.0037073,0.00367917,0.00370512,0.00366392,0.0035819,0.003488,0.00333907,0.00325566,0.00317899,0.00313102,0.0030678,0.00310168,0.00312236,0.00312511,0.00316634,0.00319025,0.00321644,0.00319659,0.00318233,0.00316887,0.00315516,0.00313983,0.00312503,0.00309329,0.00307563,0.00305972,0.00304686,0.00303648,0.00303553,0.00301756,0.00299342,0.00296091,0.00268772,0.00277867,0.00285663,0.00282265
35,0.00734489,0.00719452,0.00705892,0.00692782,0.00680282,0.00667986,0.0066668,0.00717358,0.00850008,0.00800103,0.00887138,0.00909048,0.00935846,0.01310871,0.01129834,0.01129393,0.01084479,0.01435391,0.01104486,0.01200618,0.00645533,0.00535296,0.00524729,0.00511793,0.00499862,0.00490274,0.00473026,0.00452786,0.00436831,0.00422029,0.00418138,0.00411123,0.00398651,0.00376344,0.00373467,0.00376133,0.00371917,0.00363513,0.00353926,0.00338721,0.00330206,0.0032239,0.00317513,0.00311057,0.00314513,0.00316628,0.00316915,0.00321129,0.00323576,0.00326254,0.00324231,0.0032278,0.00321405,0.00320009,0.00318444,0.00316933,0.00313701,0.003119,0.00310277,0.00308963,0.00307905,0.00307803,0.00305999,0.00303574,0.00300308,0.00274418,0.00285359,0.00289836,0.00286421
36,0.00751191,0.00735789,0.00721898,0.00708466,0.00695658,0.00683057,0.00681495,0.0073183,0.00864158,0.00814217,0.00900796,0.00922594,0.00949222,0.01323937,0.01142886,0.01142343,0.01097251,0.01447866,0.01117003,0.01212892,0.00657964,0.00547485,0.00536622,0.00523323,0.00511063,0.00501215,0.00483483,0.0046268,0.00446289,0.00431078,0.00427089,0.0041988,0.00407059,0.00384141,0.00381197,0.00383948,0.00379629,0.00371003,0.00361191,0.0034562,0.00336906,0.00328914,0.00323943,0.00317329,0.00320875,0.00323052,0.00323356,0.00327684,0.003302,0.00332953,0.00330887,0.00329406,0.00328,0.00326573,0.00324973,0.00323424,0.00320118,0.00318277,0.00316616,0.00315269,0.00314189,0.00314082,0.00312257,0.00309804,0.00306498,0.00282054,0.00295079,0.00295904,0.00292445
37,0.00772525,0.00756719,0.00742464,0.00728677,0.00715527,0.00702587,0.00700732,0.00750661,0.00882577,0.00832621,0.00918645,0.00940312,0.00966728,0.01340951,0.01159954,0.011593,0.0111402,0.01464167,0.01133472,0.01229048,0.00674639,0.00563928,0.00552737,0.00539036,0.00526405,0.00516262,0.00497991,0.00476555,0.0045967,0.00443993,0.0043989,0.00432461,0.00419244,0.00395617,0.00392594,0.00395441,0.00391001,0.00382114,0.00372028,0.00356005,0.00347045,0.00338831,0.00333735,0.0032692,0.00330583,0.00332835,0.00333158,0.00337625,0.00340225,0.00343068,0.00340947,0.00339427,0.00337982,0.00336517,0.00334872,0.00333278,0.00329871,0.00327979,0.00326271,0.00324882,0.00323774,0.00323666,0.00321801,0.00319293,0.00315911,0.0029261,0.00308211,0.00305076,0.00301537
38,0.00799235,0.00782975,0.00768315,0.00754132,0.007406,0.0072728,0.00725051,0.00774241,0.00905051,0.00855335,0.00940229,0.00961634,0.00987653,0.01359613,0.01179477,0.01178688,0.01133362,0.0148138,0.01152339,0.01247098,0.0069566,0.0058514,0.00573586,0.00559436,0.00546388,0.00535912,0.00517037,0.0049489,0.00477445,0.0046124,0.00457002,0.00449323,0.00435656,0.00411211,0.00408095,0.00411045,0.00406459,0.00397265,0.00386852,0.00370284,0.00361026,0.00352536,0.00347281,0.00340217,0.00344021,0.00346359,0.00346701,0.0035133,0.00354027,0.00356976,0.00354783,0.00353215,0.00351721,0.00350208,0.00348508,0.00346859,0.00343322,0.0034137,0.00339602,0.00338164,0.0033702,0.00336915,0.00334991,0.00332401,0.00328907,0.00306573,0.00325441,0.00317714,0.00314055
39,0.00830783,0.0081402,0.00798915,0.00784296,0.00770344,0.00756604,0.00753908,0.00801949,0.00930781,0.00881601,0.00964681,0.00985656,0.01011057,0.01378508,0.01200263,0.01199307,0.0115413,0.01497915,0.01172422,0.01265731,0.00720686,0.00610906,0.00598954,0.0058431,0.00570799,0.0055995,0.00540411,0.00517475,0.00499405,0.00482609,0.00478216,0.00470257,0.00456088,0.00430723,0.00427496,0.00430555,0.00425798,0.00416252,0.00405462,0.00388266,0.00378661,0.00369849,0.00364402,0.0035704,0.00361008,0.00363438,0.00363797,0.00368606,0.00371408,0.00374474,0.00372197,0.00370569,0.00369019,0.00367447,0.00365683,0.00363969,0.00360276,0.00358254,0.00356417,0.0035492,0.00353735,0.00353638,0.00351638,0.00348945,0.00345308,0.00323988,0.0034672,0.00333664,0.00329855
40,0.00865923,0.00848609,0.00833023,0.00817932,0.00803521,0.00789327,0.00786113,0.00832856,0.00959427,0.00910824,0.00991894,0.01012376,0.01037081,0.01399335,0.01223285,0.01222144,0.01177164,0.01516066,0.01194686,0.01286339,0.00748581,0.00639689,0.00627311,0.00612138,0.00598127,0.00586877,0.00566624,0.00542838,0.00524093,0.0050666,0.00502098,0.00493836,0.00479129,0.00452776,0.00449426,0.00452594,0.00447648,0.0043772,0.00426523,0.00408652,0.00398674,0.0038951,0.00383852,0.00376162,0.00380305,0.00382829,0.00383201,0.00388199,0.00391109,0.00394296,0.00391926,0.00390232,0.00388619,0.00386984,0.00385149,0.00383367,0.003795,0.00377402,0.0037549,0.00373931,0.00372701,0.00372614,0.00370533,0.00367732,0.00363943,0.0034352,0.00370556,0.00351818,0.00347846
41,0.00902133,0.00884238,0.00868144,0.00852554,0.00837662,0.0082299,0.00819259,0.00864828,0.00989446,0.00941206,0.01020572,0.01040608,0.01064685,0.01422611,0.01248339,0.0124701,0.01202129,0.01536963,0.01218932,0.01309157,0.00777322,0.00669071,0.00656249,0.00640524,0.00625995,0.00614327,0.00593329,0.00568657,0.00549208,0.00531115,0.00526378,0.00517804,0.00502546,0.0047518,0.00471702,0.00474979,0.00469837,0.00459516,0.00447916,0.00429376,0.00419025,0.00409511,0.00403641,0.00395621,0.00399939,0.00402552,0.00402933,0.00408113,0.00411127,0.00414432,0.00411968,0.00410209,0.00408533,0.00406834,0.00404928,0.00403077,0.00399036,0.00396863,0.00394877,0.00393255,0.0039198,0.00391905,0.00389754,0.00386857,0.00382935,0.00363141,0.00394776,0.0037039,0.00366277
42,0.00937382,0.00918887,0.00902268,0.00886167,0.00870781,0.00855619,0.00851423,0.00896211,0.01019782,0.00971439,0.01049902,0.01069649,0.01093311,0.01449336,0.01275704,0.01274196,0.01229176,0.01562215,0.01245442,0.01334896,0.0080562,0.00697361,0.00684085,0.00667799,0.00652744,0.00640653,0.00618895,0.0059332,0.00573155,0.00554394,0.00549483,0.00540598,0.00524792,0.00496424,0.00492816,0.00496201,0.00490865,0.00480158,0.00468177,0.00449011,0.00438309,0.00428465,0.00422395,0.00414063,0.00418549,0.00421243,0.0042163,0.00426979,0.0043009,0.00433505,0.00430953,0.00429131,0.00427397,0.00425636,0.00423664,0.00421749,0.00417543,0.004153,0.00413244,0.00411563,0.00410246,0.00410183,0.00407983,0.0040502,0.00401002,0.00381409,0.00417781,0.00388164,0.00383949
43,0.00970916,0.00951818,0.00934672,0.00918058,0.00902178,0.00886528,0.00881947,0.00926489,0.01050215,0.01001366,0.01079794,0.01099471,0.01123,0.01480326,0.01305838,0.01304182,0.01258704,0.01592946,0.01274684,0.0136424,0.00832619,0.00723513,0.00709781,0.00692935,0.00677357,0.00664848,0.00642327,0.00615849,0.00594971,0.00575551,0.0057047,0.00561284,0.00544943,0.00515604,0.00511871,0.00515366,0.00509843,0.00498767,0.00486443,0.00466717,0.00455701,0.00445561,0.00439311,0.004307,0.00435344,0.0043811,0.00438503,0.00444003,0.00447202,0.00450716,0.00448086,0.00446209,0.00444422,0.00442607,0.00440574,0.00438603,0.00434249,0.00431941,0.00429824,0.00428088,0.00426733,0.00426682,0.00424461,0.00421471,0.00417406,0.00397478,0.004388,0.00404438,0.00400174
44,0.01003324,0.0098364,0.00965978,0.00948865,0.00932506,0.00916382,0.00911486,0.00956185,0.01080957,0.01031472,0.01110351,0.01130128,0.01153729,0.01514704,0.01338268,0.01336496,0.01290325,0.01627971,0.01306211,0.01396511,0.00859372,0.00748807,0.00734624,0.00717226,0.00701131,0.00688209,0.00664933,0.0063756,0.00615975,0.00595905,0.0059066,0.0058118,0.00564316,0.00534027,0.00530173,0.0053378,0.00528079,0.00516647,0.00504009,0.00483774,0.00472471,0.00462059,0.00455645,0.00446775,0.00451578,0.00454411,0.00454809,0.00460449,0.00463731,0.00467339,0.00464639,0.00462712,0.00460879,0.00459012,0.00456923,0.00454902,0.0045041,0.0044804,0.00445867,0.00444081,0.00442691,0.00442654,0.00440434,0.00437445,0.00433371,0.00412632,0.00459282,0.00420398,0.00416125
45,0.01037788,0.01017544,0.00999393,0.00981807,0.00964993,0.00948418,0.00943255,0.00988374,0.01114754,0.01064563,0.01144197,0.01164181,0.01187977,0.0155406,0.01375003,0.0137314,0.01326135,0.01668551,0.01342045,0.01433493,0.00888621,0.00776223,0.007616,0.00743659,0.00727053,0.00713724,0.00689701,0.00661442,0.00639154,0.00618435,0.00613028,0.00603256,0.00585867,0.00554618,0.00550645,0.00554368,0.00548489,0.00536699,0.00523758,0.0050302,0.00491436,0.00480754,0.00474176,0.00465038,0.00470018,0.0047292,0.00473324,0.00479107,0.00482476,0.00486181,0.00483411,0.00481434,0.00479557,0.00477638,0.00475493,0.00473424,0.00468784,0.00466351,0.00464122,0.00462286,0.00460862,0.00460846,0.00458634,0.00455655,0.00451582,0.00429634,0.0048195,0.00438644,0.00434374
46,0.01077921,0.01057152,0.01038551,0.01020528,0.0100329,0.00986292,0.00980891,0.01026548,0.01154768,0.01103861,0.01184367,0.01204605,0.01228635,0.01600401,0.01418464,0.01416526,0.01368636,0.01716361,0.01384618,0.01477375,0.00923826,0.00809454,0.00794406,0.00775932,0.00758816,0.00745079,0.00720323,0.00691182,0.00668189,0.00646814,0.00641237,0.00631168,0.00613239,0.00580979,0.00576885,0.00580729,0.00574665,0.00562499,0.00549238,0.00527958,0.00516073,0.00505094,0.0049834,0.00488892,0.00494082,0.00497063,0.00497477,0.00503419,0.00506884,0.00510699,0.00507852,0.00505821,0.00503896,0.0050192,0.00499715,0.00497593,0.00492773,0.00490273,0.00487981,0.00486089,0.00484627,0.00484647,0.00482434,0.00479454,0.00475363,0.0045188,0.00510158,0.004624,0.00458113
47,0.01127356,0.01106101,0.01087099,0.01068679,0.01051055,0.01033669,0.01028031,0.010742,0.01204163,0.01152587,0.01233898,0.01254375,0.01278592,0.01655728,0.01471073,0.01469064,0.01420333,0.01773072,0.01436359,0.01530347,0.00969019,0.0085277,0.00837317,0.00818325,0.00800699,0.00786553,0.00761081,0.00731067,0.00707367,0.0068532,0.00679564,0.00669188,0.00650694,0.00617338,0.00613119,0.0061709,0.00610822,0.00598246,0.00584632,0.00562727,0.00550502,0.00539174,0.00532214,0.00522379,0.00527832,0.00530909,0.00531337,0.00537466,0.00541042,0.00544989,0.00542047,0.00539954,0.00537974,0.0053593,0.00533656,0.00531472,0.00526418,0.00523841,0.00521472,0.00519516,0.0051801,0.00518088,0.0051585,0.00512833,0.00508671,0.00483403,0.00547895,0.00495525,0.00491166
48,0.0118878,0.0116708,0.01147733,0.01128963,0.01110996,0.01093258,0.01087379,0.01133999,0.01265515,0.01213351,0.01295337,0.01316021,0.01340353,0.01722301,0.01535206,0.01533131,0.01483632,0.01840862,0.01499657,0.01594733,0.0102623,0.00908269,0.00892444,0.00872957,0.00854827,0.00840275,0.00814121,0.00783263,0.00758868,0.00736148,0.00730202,0.00719513,0.00700441,0.00665919,0.00661572,0.00665668,0.00659183,0.00646168,0.00632172,0.00609563,0.00596963,0.00585236,0.00578046,0.00567733,0.00573512,0.005767,0.00577142,0.00583484,0.00587186,0.00591284,0.00588232,0.00586067,0.00584025,0.00581903,0.00579552,0.00577298,0.00571944,0.00569281,0.00566824,0.00564795,0.00563238,0.00563406,0.0056111,0.00558013,0.00553714,0.00525672,0.00598116,0.00540182,0.00535683
49,0.01261831,0.01239716,0.01220066,0.01200983,0.01182704,0.01164647,0.01158531,0.0120564,0.01338761,0.01286048,0.01368709,0.01389614,0.01414042,0.01800886,0.01611331,0.01609203,0.01558944,0.01920743,0.01574973,0.01671171,0.01095894,0.00976226,0.00960067,0.0094012,0.00921502,0.00906556,0.00879777,0.0084813,0.00823078,0.00799708,0.0079357,0.00782577,0.0076294,0.00727224,0.00722755,0.00726968,0.00720259,0.00706793,0.00692412,0.00669063,0.00656077,0.00643919,0.0063649,0.00625618,0.00631783,0.0063509,0.00635546,0.00642111,0.00645945,0.00650207,0.00647032,0.00644791,0.00642686,0.00640477,0.00638044,0.00635718,0.00630003,0.0062725,0.00624695,0.0062259,0.00620978,0.00621272,0.00618886,0.00615663,0.00611159,0.00578867,0.00661419,0.0059703,0.0059232
50,0.01344578,0.01322049,0.01302109,0.01282723,0.01264143,0.01245773,0.01239426,0.01287118,0.01422045,0.01368766,0.01452204,0.01473368,0.01497914,0.01890178,0.01697929,0.01695761,0.01644696,0.02011555,0.01660765,0.01758234,0.011754,0.01053904,0.01037439,0.01017057,0.00997965,0.00982636,0.00955279,0.00922899,0.00897232,0.00873245,0.00866917,0.00855635,0.00835467,0.00798575,0.00793993,0.00798309,0.00791379,0.00777473,0.00762728,0.00738656,0.00725303,0.00712716,0.0070506,0.00693577,0.00700172,0.00703593,0.00704061,0.00710841,0.00714803,0.0071923,0.0071593,0.00713612,0.00711447,0.00709149,0.00706637,0.00704241,0.00698123,0.00695281,0.00692628,0.00690447,0.00688783,0.00689235,0.00686733,0.00683347,0.00678582,0.00641042,0.00734244,0.00663686,0.00658706
51,0.01432158,0.01409147,0.01388862,0.0136912,0.01350189,0.01331459,0.01324861,0.0137325,0.01510311,0.0145636,0.01540759,0.01562236,0.01586956,0.01985591,0.01790187,0.01787978,0.0173599,0.02108799,0.01752142,0.01851124,0.01258977,0.01135371,0.01118578,0.01097733,0.01078139,0.01062408,0.01034449,0.01001314,0.0097502,0.00950408,0.00943887,0.00932316,0.00911633,0.00873566,0.00868875,0.00873289,0.00866139,0.00851798,0.00836715,0.0081196,0.00798266,0.00785272,0.0077741,0.00765305,0.00772343,0.00775869,0.00776345,0.00783322,0.00787404,0.00791989,0.00788568,0.00786178,0.00783957,0.00781572,0.00778985,0.00776526,0.00769994,0.00767069,0.00764323,0.00762069,0.00760356,0.00760984,0.00758352,0.00754782,0.00749726,0.00706429,0.00809222,0.00733972,0.00728694
52,0.01519337,0.0149569,0.01474912,0.01454676,0.01435264,0.01416047,0.01409137,0.01458335,0.01597964,0.01543124,0.01628739,0.01650588,0.01675567,0.02081941,0.01882684,0.0188041,0.01827292,0.0220733,0.01843561,0.01944376,0.01341332,0.01215156,0.01197937,0.0117652,0.01156332,0.01140126,0.01111425,0.01077378,0.01050343,0.01025007,0.01018276,0.01006375,0.00985125,0.00945788,0.00940974,0.00945497,0.0093811,0.00923302,0.00907867,0.00882422,0.00868382,0.00854984,0.00846921,0.00834205,0.00841674,0.00845301,0.00845782,0.00852955,0.00857155,0.00861896,0.00858354,0.00855895,0.00853616,0.00851145,0.00848484,0.00845961,0.0083903,0.00836023,0.00833185,0.00830859,0.00829097,0.00829893,0.00827127,0.00823364,0.00818011,0.00768931,0.00878649,0.00801371,0.00795786
53,0.01603784,0.01579272,0.01557778,0.01536839,0.01516748,0.01496853,0.01489581,0.01540013,0.01683443,0.01627165,0.01714821,0.01737232,0.01762738,0.02180475,0.01975579,0.01973207,0.01918488,0.02309145,0.01935041,0.02038589,0.01418551,0.01288675,0.01270854,0.01248663,0.01227711,0.01210893,0.01181172,0.01145899,0.01117882,0.0109161,0.01084625,0.01072298,0.0105033,0.01009481,0.01004505,0.01009176,0.01001506,0.0098614,0.00970269,0.00944028,0.00929575,0.00915733,0.00907442,0.00894124,0.00901993,0.00905733,0.00906224,0.00913618,0.00917952,0.00922861,0.00919192,0.00916653,0.00914307,0.00911746,0.00909,0.00906401,0.00899102,0.00895999,0.00893064,0.00890658,0.00888841,0.00889769,0.0088687,0.00882918,0.00877279,0.00822455,0.00936918,0.0085978,0.008539
54,0.0168511,0.0165946,0.01636983,0.01615092,0.01594083,0.01573278,0.01565578,0.01617739,0.01766423,0.01708031,0.01798714,0.01821909,0.01848255,0.02281629,0.02068981,0.02066469,0.02009587,0.0241486,0.02026611,0.02133945,0.01490911,0.01355996,0.01337359,0.01314146,0.01292221,0.01274623,0.01243538,0.01206642,0.01177336,0.01149854,0.01142555,0.01129674,0.01106769,0.01064065,0.01058873,0.01063744,0.01055726,0.01039669,0.0102322,0.00995982,0.00980995,0.0096662,0.00958041,0.00944108,0.00952351,0.00956232,0.0095674,0.00964413,0.00968912,0.00974016,0.00970202,0.00967567,0.00965133,0.00962468,0.00959618,0.00956922,0.00949276,0.00946055,0.00943004,0.00940504,0.00938618,0.00939633,0.00936601,0.00932465,0.00926556,0.00865647,0.00984514,0.00908231,0.0090207
55,0.01768342,0.01741314,0.01717631,0.01694573,0.01672443,0.01650529,0.01642306,0.01696394,0.0185107,0.01790152,0.01884332,0.01908407,0.0193573,0.0238706,0.02165474,0.02162774,0.02103372,0.02525427,0.02120911,0.02232564,0.01562846,0.01422083,0.01402437,0.01377973,0.01354876,0.01336334,0.01303568,0.01264677,0.01233791,0.01204834,0.01197156,0.01183597,0.01159513,0.01114588,0.01109125,0.0111425,0.01105814,0.01088925,0.01071729,0.01043241,0.01027568,0.01012539,0.01003588,0.00988988,0.0099761,0.01001671,0.01002204,0.0101023,0.01014937,0.01020276,0.01016287,0.01013533,0.01010986,0.010082,0.0100522,0.01002398,0.00994396,0.00991029,0.00987837,0.00985223,0.0098325,0.00984317,0.00981149,0.00976825,0.00970648,0.00903128,0.01026466,0.00951495,0.00945054
56,0.01860424,0.01831842,0.01806797,0.01782423,0.01759029,0.01735865,0.01727008,0.01782949,0.01943659,0.01880089,0.01977733,0.02002669,0.02030931,0.02500586,0.02269815,0.0226688,0.02204824,0.02644004,0.02222793,0.02338789,0.01641192,0.01494329,0.0147353,0.01447638,0.01423208,0.0140359,0.01368904,0.01327731,0.01295037,0.01264392,0.01256277,0.01241934,0.01216449,0.0116897,0.01163191,0.01168614,0.01159697,0.01141847,0.01123736,0.01093726,0.01077218,0.01061397,0.01051978,0.0103662,0.01045667,0.01049948,0.01050515,0.01058973,0.01063932,0.01069554,0.01065355,0.01062455,0.01059771,0.01056841,0.01053704,0.01050728,0.01042322,0.01038778,0.01035417,0.01032665,0.01030588,0.01031695,0.01028378,0.01023854,0.01017389,0.00942538,0.01070816,0.00997348,0.00990607
57,0.01968718,0.01938478,0.01911999,0.01886237,0.01861509,0.01837021,0.01827414,0.01884874,0.02050973,0.0198492,0.02085497,0.02111163,0.02140155,0.0262656,0.02387298,0.02384094,0.02319474,0.02774302,0.02337669,0.02457531,0.01735057,0.01582417,0.01560398,0.01532982,0.01507118,0.01486343,0.01449611,0.01405998,0.01371361,0.013389,0.01330298,0.01315103,0.01288038,0.01237734,0.0123161,0.01237359,0.01227909,0.01208994,0.0118982,0.01158026,0.01140542,0.01123783,0.01113801,0.01097545,0.01107114,0.01111655,0.01112263,0.0112123,0.01126484,0.01132441,0.01127992,0.01124921,0.01122077,0.01118976,0.01115655,0.01112501,0.01103595,0.01099845,0.01096282,0.01093369,0.0109117,0.01092339,0.01088851,0.01084098,0.01077297,0.00994193,0.01128278,0.01056228,0.01049139
58,0.02100542,0.02068617,0.02040718,0.02013575,0.01987516,0.01961703,0.01951254,0.02009836,0.02180435,0.02112227,0.0221502,0.02241253,0.02270696,0.02771502,0.02524843,0.02521351,0.02454376,0.02922652,0.02472563,0.02595637,0.01851316,0.01693482,0.01670236,0.01641266,0.01613916,0.01591942,0.01553131,0.0150702,0.01470386,0.01436043,0.01426916,0.01410831,0.01382061,0.0132872,0.01322235,0.01328323,0.01318302,0.01298241,0.01277881,0.0124406,0.01225481,0.01207641,0.01197009,0.0117968,0.01189903,0.01194743,0.01195398,0.01204944,0.01210533,0.01216877,0.01212138,0.01208869,0.01205847,0.01202546,0.01199016,0.01195662,0.01186127,0.01182146,0.0117835,0.01175251,0.01172914,0.01174194,0.01170507,0.01165485,0.01158283,0.0106552,0.01206624,0.01135997,0.01128492
59,0.02258587,0.0222499,0.02195726,0.02167248,0.02139901,0.021128,0.02101472,0.02161035,0.02335772,0.02265608,0.02370272,0.02397015,0.02426748,0.0294094,0.02687375,0.02683603,0.02614376,0.03095151,0.02632447,0.02758462,0.01994532,0.01831783,0.01807355,0.01776859,0.01748019,0.01724843,0.01683999,0.01635425,0.01596809,0.01560583,0.01550909,0.01533925,0.0150341,0.01446897,0.01440051,0.01446477,0.01435862,0.01414606,0.01392977,0.01356943,0.01337187,0.01318147,0.01306798,0.0128821,0.01299239,0.01304405,0.0130511,0.01315289,0.01321246,0.01328023,0.01322956,0.0131947,0.01316257,0.0131273,0.01308972,0.01305403,0.01295094,0.01290861,0.01286806,0.01283502,0.01281014,0.01282477,0.01278561,0.0127323,0.01265553,0.01161528,0.01310849,0.01241851,0.01233857
60,0.02443503,0.02408276,0.02377732,0.02347997,0.02319434,0.02291112,0.02278919,0.02339556,0.0251855,0.024465,0.02553044,0.0258033,0.02610304,0.03138093,0.02877561,0.02873542,0.02802065,0.03295538,0.02820032,0.02949068,0.0216556,0.01997886,0.01972349,0.01940397,0.01910096,0.01885744,0.01842965,0.01792022,0.01751492,0.01713433,0.01703201,0.01685337,0.01653144,0.01593411,0.01586216,0.01592967,0.01581752,0.01559287,0.01536364,0.0149802,0.01477054,0.0145674,0.01444637,0.01424626,0.01436612,0.01442119,0.01442873,0.0145371,0.01460053,0.01467293,0.01461874,0.01458158,0.01454752,0.01450979,0.01446982,0.01443195,0.01431974,0.01427479,0.01423145,0.01419626,0.0141698,0.01418707,0.0141454,0.01408867,0.0140065,0.01284006,0.01442616,0.01375361,0.01366814
61,0.02651656,0.02614816,0.02583048,0.02552112,0.02522383,0.02492886,0.02479862,0.0254185,0.02725662,0.02651626,0.02760385,0.02788325,0.02818604,0.03361409,0.03093276,0.0308905,0.03015199,0.03522702,0.03033166,0.03165628,0.0236008,0.0218714,0.02160556,0.02127204,0.02095468,0.02069963,0.02025326,0.01972087,0.01929694,0.01889848,0.01879056,0.01860339,0.01826647,0.01763693,0.01756164,0.01763227,0.01751413,0.01727747,0.01703563,0.0166292,0.01640769,0.01619167,0.01606308,0.0158477,0.0159783,0.01603673,0.01604473,0.01615961,0.01622689,0.01630403,0.01624624,0.01620676,0.01617084,0.01613056,0.01608821,0.01604821,0.01592589,0.01587832,0.01583217,0.0157948,0.01576678,0.01578746,0.01574316,0.01568281,0.01559482,0.01429121,0.01597979,0.01532501,0.01523362
62,0.0287727,0.02838766,0.02805756,0.02773605,0.02742694,0.02712008,0.02698178,0.02761936,0.02951533,0.02875205,0.02986822,0.03015586,0.03046335,0.03606766,0.03329814,0.03325411,0.03248911,0.03772888,0.03267046,0.0340364,0.02573032,0.02394124,0.02366499,0.02331747,0.02298557,0.02271885,0.02225383,0.02169822,0.02125545,0.02083901,0.02072538,0.02052972,0.02018002,0.01951793,0.01943935,0.01951305,0.01938889,0.01914016,0.01888638,0.01845769,0.01822492,0.01799625,0.0178603,0.01762915,0.0177713,0.01783294,0.01784133,0.01796246,0.01803349,0.01811532,0.01805395,0.01801219,0.01797455,0.0179317,0.01788704,0.01784507,0.01771201,0.01766189,0.01761297,0.01757347,0.01754395,0.01756868,0.01752171,0.01745767,0.01736359,0.01591438,0.01771381,0.01707635,0.01697883
