age,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
31,76873.824,77682.019,78419.337,79147.617,79832.345,80538.751,81018.49,80790.47,79454.538,80021.616,79545.407,79482.046,79294.376,74825.566,77165.146,77300.748,77988.86,73891.926,78048.755,77023.218,84365.537,86072.857,86426.017,86816.38,87203.03,87500.247,87882.002,88250.323,88542.027,88881.086,89088.75,89379.978,89743.002,90189.811,90418.225,90669.557,90949.155,91276.356,91614.782,91997.554,92363.207,92657.026,92853.91,93255.737,93417.085,93554.072,93700.89,93799.444,93884.683,93900.286,93995.002,94059.137,94138.879,94201.878,94266.651,94319.291,94377.227,94416.553,94448.491,94489.188,94522.359,94541.352,94573.023,94621.766,94689.275,94862.768,94912.191,94871.998,94930.261
32,76406.169,77224.286,77969.6,78706.64,79399.227,80115.599,80599.02,80354.19,78969.423,79555.788,79051.477,78982.73,78786.793,74188.827,76592.995,76731.734,77438.466,73226.765,77497.594,76441.697,83999.681,85758.509,86120.275,86520.895,86917.3,87220.316,87609.994,87986.919,88285.129,88631.026,88841.5,89137.264,89507.078,89963.874,90193.146,90444.115,90725.431,91055.456,91397.638,91786.454,92158.318,92457.042,92657.419,93066.078,93228.432,93365.042,93512.912,93610.735,93695.26,93707.611,93803.503,93868.379,93948.724,94012.573,94078.238,94131.922,94191.604,94231.868,94264.684,94306.228,94340.415,94359.78,94391.038,94439.976,94508.54,94703.975,94746.563,94696.673,94756.814
33,75931.928,76760.218,77513.711,78259.679,78960.262,79686.769,80174.119,79913.284,78481.311,79086.497,78555.491,78481.648,78277.782,73554.543,76021.387,76163.225,76888.174,72565.153,76946.792,75861.647,83630.486,85440.168,85810.682,86221.708,86628.312,86938.021,87335.84,87720.839,88025.407,88378.325,88591.638,88891.982,89268.619,89735.513,89965.65,90216.22,90499.238,90832.071,91178.035,91573.074,91951.218,92254.827,92458.663,92874.269,93037.672,93173.956,93322.903,93419.971,93503.781,93512.874,93609.959,93675.57,93756.335,93820.759,93887.62,93942.378,94003.625,94044.905,94078.763,94121.116,94156.202,94176.0,94206.959,94256.046,94325.597,94542.894,94577.201,94519.323,94581.092
34,75450.983,76289.696,77051.61,77806.71,78515.438,79252.255,79743.715,79467.351,77989.115,78612.947,78056.231,77977.56,77765.969,72919.866,75448.175,75593.072,76335.964,71903.732,76394.169,75280.376,83257.619,85118.022,85497.455,85919.061,86335.971,86652.812,87059.721,87453.01,87763.368,88123.19,88339.437,88644.436,89027.968,89505.035,89736.029,89986.212,90270.899,90606.548,90956.262,91357.577,91742.152,92050.693,92257.915,92680.572,92845.037,92981.023,93131.113,93227.428,93310.492,93316.291,93414.602,93480.951,93562.184,93626.746,93694.483,93750.875,93813.714,93855.814,93890.793,93934.122,93970.063,93990.17,94021.06,94070.298,94140.713,94379.389,94404.089,94340.155,94403.557
35,74962.749,75812.027,76582.584,77347.061,78064.103,78811.407,79307.139,79015.651,77491.933,78134.286,77552.737,77469.587,77250.547,72283.844,74872.486,75020.423,75781.006,71241.511,75838.842,74696.909,82880.328,84791.384,85179.951,85612.349,86039.701,86363.761,86780.262,87182.793,87499.125,87865.315,88084.289,88394.104,88784.648,89272.015,89503.81,89753.596,90039.979,90378.437,90731.891,91139.483,91530.534,91844.157,92054.784,92484.572,92650.113,92785.796,92937.073,93032.685,93115.001,93117.418,93216.972,93284.085,93365.821,93430.58,93498.508,93556.425,93621.422,93664.362,93700.269,93744.652,93781.617,93801.984,93832.849,93882.451,93953.629,94212.845,94226.56,94158.639,94223.797
36,74465.784,75325.687,76104.98,76879.04,77604.596,78362.573,78862.727,78556.491,76988.005,77648.702,77043.088,76955.82,76729.696,71644.74,74292.593,74443.555,75221.595,70576.797,75279.088,74109.5,82496.875,84458.489,84856.402,85299.85,85737.834,86069.229,86495.481,86907.766,87230.979,87603.767,87824.862,88139.344,88537.137,89034.995,89267.576,89516.905,89804.998,90146.319,90503.497,90917.402,91314.963,91633.723,91847.91,92285.023,92451.639,92587.008,92739.498,92834.434,92916.047,92914.986,93015.778,93083.668,93165.823,93230.96,93299.161,93357.883,93424.941,93469.277,93506.136,93551.386,93589.458,93610.25,93641.084,93691.208,93763.339,94042.111,94043.255,93973.538,94040.513
37,73957.79,74828.304,75616.328,76400.021,77134.248,77903.102,78407.822,78087.226,76474.718,77153.482,76524.498,76433.419,76200.599,70999.926,73705.932,73859.907,74655.15,69907.172,74712.351,73515.609,82104.439,84116.451,84523.877,84978.636,85427.508,85766.404,86202.597,86624.816,86955.379,87335.711,87559.148,87877.748,88282.714,88791.408,89024.804,89273.66,89563.434,89907.659,90268.622,90688.893,91093.092,91417.055,91634.905,92079.697,92247.5,92382.514,92536.255,92630.517,92711.444,92706.814,92808.882,92877.542,92960.008,93025.452,93094.264,93153.86,93222.272,93267.895,93306.278,93352.428,93391.427,93412.722,93443.717,93494.384,93567.728,93865.416,93852.124,93782.898,93851.674
38,73436.068,74317.027,75113.696,75906.945,76649.848,77429.719,77939.172,77604.658,75949.017,76645.469,75993.827,75899.156,75659.994,70346.417,73109.505,73266.58,74078.733,69230.024,74135.721,72912.416,81699.571,83761.684,84178.764,84645.049,85105.082,85451.704,85898.073,86330.437,86668.493,87056.877,87283.611,87606.651,88018.305,88537.879,88772.238,89020.651,89312.133,89659.251,90024.063,90450.852,90861.888,91191.227,91412.882,91865.661,92034.913,92169.619,92324.639,92418.237,92498.456,92490.077,92593.534,92663.003,92745.766,92811.295,92880.673,92941.617,93011.471,93057.656,93097.469,93145.105,93185.079,93206.683,93238.016,93289.37,93363.985,93680.255,93650.542,93584.336,93654.803
39,72898.215,73789.35,74594.417,75397.05,76148.518,76939.365,77453.668,77105.786,75408.11,76121.799,75448.286,75350.186,75104.966,69681.607,72500.524,72660.888,73489.702,68543.137,73546.565,72297.42,81278.938,83390.654,83817.496,84295.479,84766.904,85121.477,85578.303,86021.062,86366.773,86763.395,86993.939,87322.493,87741.254,88271.321,88506.448,88754.565,89047.839,89397.889,89766.571,90200.046,90618.262,90953.224,91178.954,91640.057,91810.95,91945.508,92101.957,92194.873,92274.356,92261.942,92366.888,92437.278,92520.439,92585.962,92655.586,92717.98,92789.781,92836.589,92877.121,92926.157,92967.721,92989.663,93021.25,93073.48,93149.475,93483.937,93435.437,93375.49,93447.494
40,72342.69,73243.759,74056.886,74868.553,75628.405,76430.062,76949.165,76588.445,74849.99,75580.486,74885.915,74784.529,74533.468,69003.539,71876.836,72040.668,72885.965,67844.755,72942.875,71668.661,80840.059,83000.732,83437.39,83927.189,84410.193,84772.884,85240.43,85693.87,86047.422,86452.476,86687.028,87021.698,87448.75,87989.794,88225.044,88472.646,88767.93,89120.997,89493.622,89933.909,90359.689,90700.656,90930.801,91400.668,91573.382,91707.837,91865.992,91958.326,92036.994,92020.198,92126.694,92198.098,92281.813,92347.437,92417.161,92480.719,92554.602,92602.502,92643.843,92693.56,92736.641,92759.524,92791.468,92844.554,92922.131,93274.498,93204.186,93154.238,93227.914
41,71769.495,72680.262,73501.172,74321.445,75089.352,75901.582,76425.338,76052.106,74274.01,75021.042,74306.172,74201.639,73944.918,68311.406,71237.539,71404.926,72266.539,67133.854,72323.828,71025.268,80382.195,82591.157,83037.629,83539.292,84033.993,84404.915,84883.368,85347.749,85709.351,86123.041,86361.811,86702.849,87138.867,87692.125,87927.698,88174.106,88471.228,88827.525,89204.205,89651.468,90085.145,90432.481,90667.489,91146.576,91321.353,91455.698,91615.703,91707.679,91785.567,91763.958,91872.05,91944.51,92028.966,92094.777,92164.722,92229.283,92304.982,92354.06,92396.712,92447.201,92491.076,92514.787,92547.765,92601.845,92681.037,93051.229,92955.796,92919.484,92995.113
42,71180.245,72100.435,72928.907,73757.461,74533.046,75355.473,75883.692,75498.098,73681.071,74444.506,73709.995,73602.474,73340.246,67605.626,70583.174,70754.064,71631.803,66410.311,71689.862,70367.632,79906.465,82163.158,82619.406,83132.92,83639.352,84018.56,84508.051,84983.561,85353.389,85775.928,86019.12,86366.757,86812.031,87378.24,87615.036,87860.458,88158.726,88518.063,88899.022,89353.443,89795.346,90149.347,90389.619,90878.433,91055.486,91189.751,91351.681,91443.354,91520.622,91493.902,91603.563,91677.096,91762.324,91828.589,91898.779,91964.465,92041.828,92091.759,92135.828,92187.597,92232.368,92256.12,92290.094,92345.847,92426.806,92814.753,92690.881,92671.692,92749.325
43,70577.423,71506.769,72342.577,73179.18,73962.201,74794.421,75326.779,74928.797,73073.097,73852.788,73099.001,72988.736,72721.155,66887.08,69915.003,70089.259,70982.911,65674.394,71042.019,69696.669,79415.268,81719.398,82185.36,82710.687,83228.815,83616.308,84116.923,84603.704,84981.872,85413.439,85661.234,86015.671,86470.442,87049.948,87288.35,87533.689,87833.307,88194.954,88580.002,89041.85,89492.266,89853.19,90098.99,90597.943,90777.515,90911.707,91075.655,91166.994,91243.613,91211.666,91322.982,91397.518,91483.393,91550.253,91621.041,91687.807,91766.964,91817.54,91862.707,91915.857,91962.046,91985.901,92020.031,92077.513,92160.9,92566.839,92411.07,92412.316,92491.946
44,69963.268,70901.539,71744.48,72588.911,73379.232,74221.006,74757.143,74346.443,72451.921,73247.769,72474.617,72361.813,72089.12,66156.403,69234.143,69411.626,70321.003,64926.283,70381.221,69013.069,78910.99,81262.654,81738.271,82275.367,82805.126,83200.868,83712.655,84210.821,84597.411,85038.118,85290.631,85652.041,86116.508,86709.604,86949.639,87195.236,87497.147,87861.273,88249.658,88718.772,89178.016,89546.086,89797.627,90306.966,90489.211,90623.403,90789.416,90880.419,90956.269,90918.832,91032.022,91107.616,91194.067,91261.231,91332.876,91401.094,91482.003,91533.307,91579.369,91633.564,91681.268,91705.725,91739.942,91798.373,91884.314,92309.186,92118.15,92142.795,92224.465
45,69338.422,70285.4,71135.298,71987.354,72784.824,73636.022,74175.737,73751.869,71817.99,72629.932,71837.122,71721.733,71444.162,65413.258,68540.632,68721.265,69646.242,64165.609,69707.429,68316.597,78394.393,80793.99,81279.276,81828.115,82369.429,82773.381,83296.373,83806.009,84201.087,84651.015,84908.275,85276.776,85751.13,86358.089,86599.778,86845.599,87150.2,87517.747,87909.596,88385.236,88853.168,89228.692,89486.159,90006.104,90191.05,90325.275,90493.47,90584.108,90659.113,90615.862,90730.919,90807.783,90895.075,90962.238,91034.3,91104.359,91187.414,91239.362,91286.408,91341.434,91390.303,91415.427,91450.18,91509.414,91597.187,92041.666,91812.388,91863.473,91947.06
46,68701.169,69656.591,70513.245,71372.719,72177.162,73037.62,73580.81,73143.52,71169.766,71997.502,71184.753,71066.644,70784.213,64655.649,67832.695,68016.53,68957.032,63390.905,69018.994,67605.526,77863.732,80311.723,80806.782,81367.413,81920.222,82332.351,82866.579,83387.752,83791.361,84250.575,84512.585,84888.236,85372.641,85993.761,86237.142,86483.157,86790.472,87161.864,87558.083,88040.367,88516.307,88899.12,89162.831,89693.64,89881.345,90015.553,90186.018,90276.364,90350.43,90301.079,90417.898,90496.008,90584.719,90651.997,90723.94,90795.385,90881.018,90933.983,90981.931,91037.88,91087.691,91113.082,91148.518,91208.882,91298.28,91762.433,91491.28,91572.447,91657.984
47,68047.296,69010.849,69873.963,70740.583,71551.785,72421.286,72967.79,72517.04,70503.436,71346.462,70513.461,70392.52,70105.202,63879.922,67106.429,67293.759,68249.753,62599.297,68312.418,66876.468,77314.375,79810.988,80315.956,80888.514,81452.845,81873.133,82418.614,82951.376,83363.532,83832.074,84098.855,84481.714,84976.299,85611.892,85857.039,86103.246,86413.313,86788.601,87189.585,87679.446,88163.677,88553.105,88822.985,89365.133,89555.735,89689.931,89862.695,89952.809,90025.965,89970.146,90088.68,90167.914,90258.312,90326.369,90398.153,90470.225,90558.007,90612.396,90661.654,90718.438,90769.297,90794.684,90830.561,90892.111,90983.372,91467.925,91150.246,91264.742,91352.879
48,67370.602,68341.957,69211.142,70084.497,70902.149,71780.412,72330.019,71865.892,69813.08,70670.953,69817.622,69693.557,69401.392,63081.447,66356.339,66547.511,67519.063,61786.677,67582.62,66124.664,76739.503,79284.486,79799.45,80384.086,80960.063,81388.579,81945.296,82489.654,82910.35,83388.229,83659.837,84049.996,84554.905,85205.259,85452.24,85698.691,86011.581,86390.812,86796.584,87294.484,87788.182,88184.618,88460.084,89013.667,89207.565,89341.825,89517.022,89606.908,89679.152,89616.525,89736.725,89817.02,89909.516,89978.393,90050.77,90123.091,90212.267,90267.561,90318.587,90376.653,90428.482,90453.922,90490.089,90552.639,90645.747,91152.212,90783.209,90933.694,91024.629
49,66664.355,67643.041,68517.88,69397.444,70221.099,71107.741,71660.196,71182.915,69091.959,69964.218,69091.032,68963.543,68666.388,62255.081,65576.519,65771.565,66758.651,60948.086,66823.726,65344.616,76131.494,78724.081,79249.008,79845.797,80433.578,80870.483,81438.443,81994.337,82423.503,82910.696,83187.232,83584.811,84100.207,84765.607,85014.441,85261.192,85577.026,85960.247,86370.823,86876.859,87380.757,87785.602,88067.305,88631.868,88828.994,88963.634,89141.526,89231.302,89302.534,89232.589,89354.577,89435.857,89530.7,89601.101,89673.827,89746.932,89837.143,89892.436,89944.706,90004.555,90057.868,90083.2,90119.79,90183.293,90278.126,90808.488,90382.392,90572.615,90665.633
50,65922.785,66908.142,67788.087,68673.326,69502.453,70396.964,70951.943,70461.848,68334.136,69220.128,68327.908,68197.05,67894.733,61396.034,64761.655,64960.433,65962.589,60078.44,66030.147,64531.092,75483.53,78122.576,78657.312,79266.19,79865.872,80311.355,80890.606,81457.974,81895.468,82391.89,82673.511,83078.649,83604.69,84285.404,84536.085,84783.15,85102.036,85489.307,85904.702,86418.95,86933.469,87347.666,87637.383,88213.847,88413.459,88548.17,88729.317,88819.238,88889.441,88811.423,88935.278,89017.653,89113.878,89187.279,89261.391,89334.42,89426.305,89481.085,89533.657,89594.714,89650.09,89675.791,89712.661,89777.359,89874.003,90430.934,89940.681,90174.923,90269.897
51,65142.341,66133.778,67018.137,67908.44,68742.577,69644.426,70201.534,69699.006,67536.109,68435.1,67524.676,67390.726,67083.438,60501.773,63908.581,64110.887,65127.418,59174.311,65198.163,63680.734,74791.727,77475.943,78020.29,78641.083,79252.656,79706.855,80297.447,80876.285,81321.99,81827.501,82114.384,82527.245,83064.069,83760.312,84012.826,84260.207,84582.176,84973.514,85393.762,85916.288,86441.89,86865.933,87164.885,87755.369,87958.257,88091.844,88276.099,88366.736,88435.998,88349.145,88474.813,88558.332,88655.279,88730.455,88808.826,88882.582,88975.266,89030.085,89082.46,89143.691,89200.531,89227.126,89264.649,89330.647,89429.485,90016.33,89455.072,89736.45,89833.683
52,64322.462,65319.503,66207.746,67102.451,67941.146,68849.966,69408.859,68894.244,66697.695,67609.028,66681.194,66544.368,66232.508,59572.66,63017.553,63222.821,64253.0,58235.287,64327.138,62792.92,74056.037,76784.329,77338.142,77970.691,78594.08,79057.049,79659.008,80249.366,80703.28,81217.817,81510.129,81930.874,82478.62,83190.575,83444.878,83692.573,84017.624,84412.963,84838.063,85368.957,85906.127,86340.548,86649.471,87255.357,87463.603,87596.516,87782.729,87873.809,87942.533,87846.184,87973.681,88058.227,88155.652,88231.343,88312.452,88391.037,88485.434,88539.223,88592.071,88652.938,88710.149,88736.86,88775.505,88843.231,88944.649,89565.121,88927.791,89257.78,89357.075
53,63465.044,64467.266,65359.065,66257.78,67100.591,68016.118,68576.667,68050.279,65821.267,66744.473,65799.889,65660.366,65344.219,58610.417,62091.112,62298.69,63341.541,57262.824,63419.057,61869.087,73279.637,76051.563,76614.903,77259.192,77894.384,78366.141,78979.488,79581.473,80043.715,80567.386,80865.366,81294.141,81852.953,82580.836,82836.873,83084.842,83412.969,83812.233,84242.124,84781.473,85330.711,85776.021,86095.587,86717.643,86932.396,87066.525,87255.357,87345.473,87413.093,87307.001,87436.439,87521.977,87619.37,87695.388,87777.292,87859.914,87960.471,88014.062,88066.335,88127.57,88184.619,88210.163,88249.332,88319.003,88423.504,89081.292,88365.013,88743.756,88844.771
54,62572.961,63580.134,64475.242,65377.847,66224.631,67146.669,67708.828,67171.008,64910.277,65845.121,64884.165,64742.125,64421.876,57616.988,61132.125,61341.845,62396.466,56258.87,62476.924,60911.775,72467.253,75283.122,75856.418,76512.72,77159.862,77640.49,78265.308,78879.09,79349.868,79882.944,80186.929,80623.976,81194.015,81938.104,82195.837,82444.007,82775.192,83178.351,83612.985,84160.848,84722.602,85179.31,85510.111,86149.021,86370.696,86506.913,86700.546,86790.303,86855.0,86737.988,86869.835,86956.44,87053.97,87129.179,87211.771,87296.634,87402.572,87460.527,87513.153,87573.684,87631.391,87655.133,87693.828,87764.723,87872.261,88571.07,87774.078,88201.195,88303.927
55,61647.926,62660.026,63558.35,64464.799,65315.633,66244.288,66807.996,66258.984,63967.101,64913.616,63936.415,63792.017,63467.841,56593.805,60142.419,60354.435,61420.528,55225.326,61503.004,59923.011,71622.539,74482.954,75066.846,75735.837,76395.323,76885.034,77521.536,78147.363,78626.928,79169.759,79480.124,79925.827,80507.408,81268.05,81527.447,81775.735,82109.963,82517.017,82956.398,83512.883,84087.508,84556.127,84898.723,85555.13,85784.069,85922.495,86121.933,86213.577,86275.778,86145.396,86279.033,86367.169,86465.199,86539.734,86621.204,86708.609,86818.06,86879.461,86937.249,86998.049,87055.335,87078.09,87115.875,87187.103,87296.811,88039.648,87160.395,87635.35,87740.197
56,60688.81,61705.872,62607.429,63517.75,64372.666,65308.201,65873.604,65313.55,62991.031,63949.51,62956.225,62809.583,62481.661,55540.43,59121.571,59335.985,60413.577,54162.561,60497.534,58902.634,70745.72,73651.347,74246.303,74928.842,75601.404,76100.599,76749.142,77387.348,77875.963,78428.898,78745.987,79200.806,79794.444,80572.166,80833.185,81081.486,81418.771,81829.74,82273.899,82839.183,83427.038,83907.922,84262.844,84937.45,85174.001,85314.754,85520.208,85614.698,85676.667,85532.834,85666.268,85755.255,85853.909,85928.83,86009.283,86097.096,86210.42,86273.249,86335.263,86401.351,86459.257,86479.856,86517.768,86588.934,86699.99,87489.198,86525.152,87047.316,87154.839
57,59690.979,60713.015,61617.751,62531.965,63390.946,64333.472,64900.786,64330.141,61977.708,62948.295,61939.457,61790.77,61459.279,54453.722,58066.048,58282.934,59371.868,53067.968,59457.598,57847.85,69832.142,72783.361,73389.726,74086.411,74772.886,75282.25,75943.345,76594.327,77092.253,77655.585,77979.693,78444.079,79050.406,79845.942,80108.642,80356.824,80697.178,81112.1,81561.072,82135.359,82736.873,83230.459,83598.238,84291.794,84536.416,84679.671,84891.412,84988.877,85051.547,84896.092,85029.836,85117.527,85216.115,85291.103,85372.392,85460.404,85575.425,85639.99,85704.174,85774.576,85838.387,85857.882,85895.232,85967.079,86079.084,86917.501,85864.909,86432.661,86543.514
58,58646.409,59673.38,60581.092,61499.021,62361.933,63311.4,63880.617,63300.092,60919.24,61901.662,60878.022,60727.744,60392.99,53327.492,56968.85,57188.293,58288.16,51935.628,58376.202,56752.57,68872.793,71869.036,72487.037,73198.249,73899.143,74419.426,75093.79,75758.011,76265.496,76839.447,77170.845,77645.199,78264.851,79079.021,79343.615,79591.653,79935.055,80353.919,80807.745,81391.226,82006.913,82513.774,82895.103,83608.423,83861.663,84007.726,84226.17,84326.839,84390.274,84223.543,84360.185,84447.086,84543.98,84617.619,84698.911,84789.54,84906.099,84970.033,85036.748,85109.347,85178.064,85202.0,85239.789,85312.294,85425.675,86317.049,85171.893,85782.516,85896.411
59,57545.15,58576.853,59487.214,60408.424,61274.875,62231.035,62801.973,62212.247,59805.12,60799.012,59761.354,59609.898,59272.47,52153.136,55820.377,56042.379,57152.54,50757.111,57243.283,55607.417,67855.82,70895.675,71525.03,72250.94,72966.51,73498.094,74186.404,74864.464,75381.771,75966.493,76305.487,76790.16,77423.694,78257.26,78524.025,78772.074,79118.593,79541.282,79999.94,80592.784,81223.244,81744.075,82139.886,82873.961,83136.432,83285.652,83511.438,83615.716,83680.049,83501.277,83642.03,83730.88,83825.517,83897.811,83976.851,84069.189,84189.937,84252.959,84319.73,84394.914,84466.366,84493.577,84537.0,84611.976,84727.384,85676.594,84434.803,85085.546,85201.105
60,56377.303,57413.145,58325.638,59249.52,60118.86,61081.152,61653.462,61055.253,58624.319,59629.132,58578.588,58426.16,58086.616,50921.372,54610.48,54834.852,55954.35,49523.272,56048.125,54401.9,66768.12,69849.864,70489.955,71230.122,71960.41,72503.413,73205.837,73898.236,74425.746,75021.377,75368.36,75863.68,76511.527,77365.079,77634.243,77882.552,78232.409,78658.819,79122.17,79724.438,80370.366,80906.021,81317.457,82073.485,82345.958,82498.648,82732.528,82841.06,82906.545,82714.783,82859.943,82952.018,83044.607,83116.422,83195.168,83285.977,83410.03,83474.804,83541.405,83616.489,83691.145,83719.198,83767.76,83849.419,83969.602,84982.866,83640.601,84328.928,84444.849
61,55134.85,56173.838,57087.583,58013.336,58884.799,59852.402,60425.498,59819.607,57367.772,58382.493,57320.431,57167.444,56826.15,49624.312,53330.665,53557.152,54684.63,48226.503,54781.706,53127.263,65598.256,68719.747,69370.186,70123.778,70868.207,71422.553,72138.863,72845.549,73383.567,73990.357,74345.887,74852.206,75514.65,76388.549,76660.23,76909.029,77262.493,77692.611,78160.522,78772.095,79434.194,79985.528,80413.888,81193.188,81476.619,81633.13,81875.843,81989.371,82056.435,81850.627,82000.548,82096.119,82186.688,82256.54,82337.578,82430.332,82554.257,82619.592,82689.004,82763.74,82838.728,82867.964,82920.083,83007.706,83135.95,84222.635,82776.89,83500.647,83616.048
62,53812.896,54853.828,55767.621,56694.123,57566.858,58538.884,59112.045,58499.267,56029.847,57053.216,55980.92,55827.888,55485.457,48257.302,51975.491,52203.993,53337.874,46862.292,53438.297,51778.067,64338.576,67497.012,68157.522,68923.964,69681.601,70246.62,70976.306,71696.832,72245.162,72863.299,73228.213,73745.991,74423.2,75317.584,75591.784,75841.218,76198.475,76632.286,77104.718,77725.434,78404.327,78972.17,79418.854,80222.768,80518.206,80678.944,80931.248,81050.454,81119.528,80898.636,81053.761,81153.135,81242.482,81308.303,81388.206,81489.057,81616.703,81678.633,81749.664,81827.295,81902.424,81929.495,81985.636,82078.536,82213.806,83382.658,81833.594,82591.431,82706.057
63,52409.547,53451.082,54363.62,55289.49,56162.42,57137.964,57710.541,57091.686,54608.123,55638.826,54557.581,54404.785,54061.936,46818.659,50542.596,50772.843,51911.632,45428.851,52015.269,50351.779,62985.391,66177.62,66847.71,67626.593,68396.853,68971.587,69713.496,70447.184,71005.322,71634.517,72009.687,72539.635,73231.774,74146.663,74423.304,74673.415,75034.509,75471.888,75948.798,76578.558,77274.916,77859.973,78326.342,79156.184,79464.715,79630.064,79892.729,80018.283,80089.639,79852.555,80013.44,80116.997,80206.85,80268.626,80342.842,80449.808,80587.941,80650.358,80718.842,80798.067,80876.963,80901.459,80957.906,81056.797,81199.287,82454.085,80801.258,81594.908,81709.593
64,50925.066,51965.752,52875.692,53799.533,54671.406,55649.383,56220.815,55596.841,53102.602,54139.304,53050.375,52898.056,52555.255,45308.372,49032.049,49263.467,50405.487,43926.217,50512.388,48848.063,61538.121,64760.983,65440.08,66230.83,67013.365,67597.321,68350.032,69095.632,69662.942,70302.644,70688.488,71231.323,71938.761,72874.246,73153.276,73404.034,73768.866,74209.547,74690.771,75329.459,76044.079,76647.072,77134.353,77991.292,78314.03,78484.328,78758.04,78890.599,78964.442,78709.892,78877.003,78985.238,79077.666,79137.219,79204.701,79312.294,79458.86,79528.73,79598.993,79675.326,79756.684,79782.348,79838.565,79939.477,80090.206,81436.867,79674.995,80504.64,80623.849
65,49360.2,50398.579,51304.527,52224.948,53094.532,54073.691,54643.298,54015.36,51514.265,52555.686,51460.326,51308.803,50966.514,43727.77,47445.059,47677.311,48820.539,42355.794,48930.867,47268.262,59997.301,63247.521,63935.091,64737.095,65531.394,66124.405,66887.038,67643.093,68218.437,68867.996,69264.66,69820.618,70543.771,71500.246,71781.785,72033.179,72401.575,72845.171,73330.39,73977.775,74711.459,75333.312,75842.805,76727.817,77065.827,77241.394,77526.737,77666.865,77743.38,77470.071,77643.617,77756.928,77853.726,77913.905,77976.577,78081.87,78231.034,78305.869,78385.466,78463.534,78542.663,78567.916,78628.528,78730.249,78885.038,80330.773,78457.338,79316.689,79443.789
66,47714.569,48749.176,49649.737,50565.283,51431.33,52410.417,52977.385,52346.734,49843.266,50888.265,49788.013,49637.646,49296.492,42078.877,45782.817,46015.696,47158.224,40719.839,47271.795,45614.037,58362.749,61636.549,62332.039,63144.742,63950.218,64551.933,65324.007,66089.623,66671.686,67329.959,67737.463,68306.497,69045.4,70023.366,70307.899,70560.073,70931.914,71377.972,71866.747,72522.464,73275.902,73917.508,74450.741,75364.927,75719.221,75900.243,76197.737,76345.892,76425.172,76131.827,76311.907,76430.442,76532.501,76596.028,76657.821,76760.869,76909.489,76982.899,77069.285,77157.098,77239.036,77258.726,77322.234,77429.364,77586.722,79133.898,77147.883,78032.595,78164.719
67,45986.179,47015.429,47909.167,48818.326,49679.462,50657.126,51220.666,50588.773,48088.171,49135.551,48032.628,47883.931,47544.653,40363.317,44045.979,44279.021,45418.826,39020.707,45535.543,43886.151,56632.029,59924.879,60627.576,61450.367,62266.425,62876.359,63657.229,64431.883,65019.885,65685.531,66103.372,66685.303,67439.892,68439.404,68727.517,68980.947,69356.326,69804.456,70296.279,70959.862,71733.604,72395.77,72954.39,73899.146,74271.028,74457.53,74767.55,74924.127,75006.173,74691.428,74878.105,75001.917,75109.252,75177.592,75242.41,75346.273,75494.283,75562.824,75649.409,75744.26,75837.575,75856.899,75916.471,76028.143,76193.118,77847.137,75742.612,76649.149,76786.077
68,44171.627,45193.69,46078.992,46980.123,47834.834,48809.476,49368.697,48737.22,46245.107,47293.301,46190.306,46044.043,45707.47,38579.075,42231.792,42464.469,43599.019,37256.574,43719.153,42081.708,54799.427,58106.432,58815.532,59647.531,60473.449,61091.144,61879.948,62662.889,63256.355,63928.505,64355.994,64950.087,65720.383,66741.166,67032.944,67288.178,67667.542,68117.562,68611.983,69282.903,70077.369,70760.81,71346.44,72323.259,72714.432,72906.724,73229.625,73394.906,73479.694,73142.058,73335.312,73464.431,73576.937,73650.241,73720.012,73828.619,73979.133,74042.6,74125.965,74220.932,74322.855,74350.713,74410.83,74520.391,74692.467,76465.423,74240.363,75158.596,75301.512
69,42267.659,43280.361,44155.323,45046.509,45893.081,46862.824,47416.558,46787.019,44309.109,45356.16,44255.451,44112.432,43779.549,36721.548,40335.043,40566.783,41693.296,35422.443,41816.758,40195.225,52857.818,56173.573,56888.326,57728.425,58563.138,59188.031,59983.809,60773.982,61372.145,62050.158,62487.136,63092.422,63877.941,64919.47,65214.655,65471.701,65855.553,66307.614,66804.391,67482.139,68297.645,69002.923,69617.085,70627.357,71039.631,71238.452,71575.053,71749.334,71836.729,71474.62,71674.371,71808.735,71926.388,72004.551,72079.423,72194.891,72351.988,72413.469,72493.6,72585.125,72688.491,72721.794,72791.771,72904.046,73076.368,74974.845,72635.176,73556.55,73700.727
