"","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008"
"0",1.15872536478492,0.897460005251903,0.343509705217661,-0.378423369157075,-0.968761216166566,-1.31504458932802,-1.60460043427274,-1.26143257964614,-1.04326697247154,-0.58779907994993,-0.523875839494455,0.119240644818647,0.76527455528004,1.47273226418901,1.45763957828593,2.00982839913191,NA,NA,NA
"1",8.87337410941403,6.44802863818486,4.48358633582925,2.88468270365398,1.86046929933585,0.988800592404221,0.373656914928969,0.47589370928388,-1.27669286812791,-1.87141068362296,-3.17376839734088,-3.65135324929315,-4.47850265832773,-4.94728350206682,-5.87873295208801,-5.24135912507685,-5.11412685424475,NA,NA
"2",6.89410432039941,3.9750906611891,2.28768526606219,1.32291201676755,0.684740456529868,0.210542817486906,0.0121984636724762,0.279408986729161,-0.902810957420894,-1.26970591354012,-2.00774355040517,-2.32046932693372,-2.40342171158119,-2.59223122963991,-3.07396483834132,-2.62117682158098,-1.82410001334428,-1.70354355232892,NA
"3",4.89462464350084,3.02081005101719,0.741928166607156,-0.321379288355274,-0.832307303962398,-1.06849643843095,-0.922351026702357,-0.187719504995386,-1.14250374015547,-1.09338252447734,-1.28759410539173,-1.33656758614879,-1.25182950817618,-0.924651917597229,-1.05822538241169,-0.564375047587292,0.0387492262880517,0.735745856191839,1.08915526196211
"4",3.20102051105601,2.09393722822519,0.507062572045672,-1.29890758775938,-2.21593554984677,-2.341718409762,-1.98458562049582,-0.858528564595275,-1.54545564653351,-1.1394192499387,-0.909956856938412,-0.632846913563582,-0.265940067276921,0.118721301676852,0.455822121757901,0.964647225401646,1.64073438951575,2.0856069964409,2.94239054284782
"5",1.8959515369971,1.3092671617584,0.215442661269887,-1.12351189366876,-2.93570354472699,-3.3666457556415,-2.92173556399211,-1.54547258536447,-2.07031559952495,-1.26634264351867,-0.748095580606331,-0.222586162992253,0.472987554308205,1.01238727804032,1.38070791885363,2.05458477200348,2.74301019730896,3.21148684723101,3.83548849407678
"6",0.979299472889646,0.715421873993682,-0.0533549429811354,-1.03587547543749,-2.58194795140351,-3.75453193731768,-3.6031627043502,-2.10905584541012,-2.59747408493351,-1.54611859952402,-0.721689696364385,-0.0599908973455359,0.860440081779053,1.59051588425774,2.05526649136686,2.55020046768078,3.35989781872499,3.81067906238147,4.42146259500961
"7",0.463798688322079,0.375786662089644,-0.196272188850534,-0.934705457299769,-2.2358781269151,-3.13901746841562,-3.68576603705176,-2.45124248597727,-2.99992953364537,-1.87386671586863,-0.885503269184331,-0.0572586575168616,0.948973581733273,1.77474291773317,2.35564752915082,2.78886241355571,3.40671227069864,3.95187347140244,4.52324432242077
"8",0.290250878599056,0.271182804564159,-0.185799756818946,-0.775222762803961,-1.87197755380087,-2.56036704540831,-2.90624429796085,-2.35829005448009,-3.22823278397033,-2.16295429286406,-1.15751156638768,-0.262495396741426,0.83846275606685,1.66040398874104,2.28124034368111,2.72465719970426,3.25831042911934,3.6158484030644,4.27291697110642
"9",0.379192260738132,0.359314692439569,-0.0395478544278357,-0.542610986529494,-1.48299409200768,-2.02796464029582,-2.22913931617885,-1.59783139445507,-3.0706508189027,-2.37366657001299,-1.45908189317497,-0.595415697039995,0.504564912388885,1.36689205880615,1.94713391984036,2.38546247222182,2.90691271986404,3.190393030867,3.65872657645575
"10",0.606527253234766,0.555519747834995,0.178795725653387,-0.285611923523818,-1.10747577553707,-1.56827081929975,-1.69258636404161,-1.0636727925547,-2.30948496302563,-2.30519089590888,-1.7470295150557,-0.978302961046356,0.0448718054586303,0.896870443570978,1.50280582296182,1.91148051422292,2.41223022871236,2.70335009558541,3.09551616344164
"11",0.875773264360088,0.783597923616338,0.41611468361658,-0.0356541823363792,-0.775862483246799,-1.18915314698048,-1.28765017574105,-0.722526183767985,-1.73024320452797,-1.68473017044471,-1.79333320852545,-1.3569666509927,-0.449609534200028,0.352035341230366,0.96056641467521,1.43165748968422,1.89842817019778,2.19791122369815,2.59042793186895
"12",1.11729692718054,0.98439433971162,0.61948851051019,0.173833321502276,-0.510813908089119,-0.898252697619078,-0.99370999362934,-0.50131402086559,-1.32119779196573,-1.22315400157037,-1.28669719925698,-1.49079510297015,-0.92139907405411,-0.196291743226556,0.383836338983932,0.912407216437433,1.44740880689699,1.74794972136696,2.14431056842027
"13",1.26108438773669,1.10638269405069,0.747090596922643,0.308084465162537,-0.330765837629598,-0.70103024580108,-0.802495471689964,-0.375867283462736,-1.04573605714932,-0.898917085943982,-0.897130215062715,-1.03471942608649,-1.11804808414411,-0.690231720602451,-0.160746255581998,0.402680239973502,1.00590785074156,1.41017980766467,1.808556193035
"14",1.28653874026029,1.13157185269831,0.78829296426333,0.366369856110877,-0.233490211654573,-0.580655597121819,-0.693641420046034,-0.335928627948519,-0.866443106962805,-0.672112386671189,-0.606052080463265,-0.651230466721923,-0.659414582957083,-0.883432969348869,-0.649178149363994,-0.0834342031239611,0.569764422492517,1.08279629284897,1.58687097267211
