"","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008"
"0",3.31923719648019,2.74681170237636,1.3002321948266,-0.840401854774131,-2.72442478493639,-3.30614428016255,-4.10396758736473,-3.59065362640573,-1.45438820453249,-0.0114443312851064,-0.475683046842139,0.92331621862902,2.14843183664501,3.26782987911937,0.86521855876133,1.371483915811,NA,NA,NA
"1",2.52757504725122,-0.227662623032975,-1.73284314656886,-2.68542327858539,-2.11892333463696,-0.177587675497627,1.02392374891361,3.73180758694973,4.67656024725682,4.40746238123129,1.55093993821334,1.86781617804207,0.409021186152637,-0.938697629937482,-6.39467995966646,-3.89851132859761,-3.78639665556857,NA,NA
"2",1.35358107907511,0.406239815422246,-1.7020480605221,-2.1256437715872,-1.6229771023682,0.032744968663371,1.34711143359893,3.18054118470892,3.7387840228958,3.6224221718449,0.840253658263894,0.514272850370673,0.51226426055501,-0.564819097236396,-4.66482896460626,-3.59662744158288,-1.11863398346326,-1.22361939836533,NA
"3",0.891738374987618,0.593628403114952,-0.257115405383703,-1.8010470553805,-1.78575308653416,-0.682414398313453,0.592756835951003,2.74704503128997,2.33216256874494,2.42454972927782,0.919363890836136,-0.0462943499465801,-0.416112587176705,-0.322227799331237,-3.29948499844951,-2.56293908690322,-1.39822160270515,0.63914716549682,0.974730282994361
"4",0.87010073999093,0.864087888376375,0.289963312223234,-0.509739479653517,-2.11501489337844,-1.60470799260345,-0.543643030130946,1.84937162747517,1.19362197382655,1.39331777684774,0.610336495896439,0.289646389519502,-0.407270583501815,-0.687630091184339,-1.9840880997173,-1.57259005454792,-0.617260714742442,0.110560324672264,2.38815895181314
"5",1.05381104105163,1.17537643661875,0.626773706928972,-0.0950970834096642,-1.49754891707525,-2.3805985996455,-1.60770563190184,0.843576327269945,-0.104010685008604,0.750264395350568,0.366949464418448,0.310767319963174,0.415331196784117,-0.23439297436519,-1.43623440225154,-0.613353306461725,0.0638977757289012,0.547117574467354,1.61094563708797
"6",1.29992162377792,1.45541116212231,0.849216313153116,0.0830875499361645,-1.5036974313444,-2.12388275229467,-2.41052340064721,-0.0201167917023977,-1.36277267549931,-0.124079953153051,0.276737642922142,0.251604054310612,0.723895658692518,0.717205679422825,-0.528158357194021,-0.531586146705322,0.501011981828092,0.699013534740687,1.46987932162739
"7",1.44648544161237,1.60084212911246,0.94526203728088,0.137297138346795,-1.56129168892302,-2.23492788789982,-2.13155674723822,-0.541674028024562,-2.25409608090171,-0.91631317807608,-0.0458839992858349,0.396451845003292,0.940523545410307,1.15938888320611,0.675016745185127,-0.0512641945629875,0.189962435778744,0.717521795524604,1.18181473213915
"8",1.4762848761318,1.6124767646607,0.954501546403029,0.134124789162216,-1.55427857553793,-2.26464024354305,-2.12393028835139,-0.144926494550578,-2.70415024425193,-1.44965672483643,-0.428200770269072,0.280719572486018,1.23336865942482,1.42566737545921,1.20733556747198,0.756360473046155,0.295143509790355,0.0839258069023443,0.857929466975255
"9",1.41384513312304,1.52036459477562,0.903811665428396,0.116227681621784,-1.46827123814718,-2.16860254459553,-2.0368797913248,-0.11813170739732,-2.17239304381787,-1.67850275741966,-0.713258210331394,0.0552505568906272,1.18707747160458,1.70367632156708,1.43475285210906,1.01786607898769,0.784030135383418,-0.0729268269731415,-0.0193903510733935
